               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.020326,           0.0092134,                   0,             0.98379,             0.97063,             0.98233,             0.68007,            0.018904,            0.011179,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.022595,           0.0089348,                   0,             0.99047,             0.96677,              0.9843,             0.65849,            0.020138,            0.011957,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.023767,            0.008922,                   0,             0.98587,             0.96986,             0.97896,             0.68597,            0.018337,            0.011068,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,            0.022868,           0.0084431,                   0,             0.98898,             0.97139,             0.98392,             0.65163,              0.0214,            0.011688,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,            0.022451,            0.008435,                   0,             0.98387,             0.96832,             0.98226,             0.69157,            0.018266,            0.011062,                   0,            0.009505,            0.009505,            0.009505
                  42,            0.022837,           0.0087754,                   0,             0.98786,             0.97141,             0.98474,             0.68597,             0.01948,            0.011402,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,             0.02168,           0.0087283,                   0,             0.98114,             0.96291,             0.97803,             0.68052,            0.018684,            0.011204,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,            0.023573,           0.0087889,                   0,             0.98407,             0.96368,             0.97793,             0.66556,            0.020536,            0.011898,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,             0.02162,            0.009126,                   0,              0.9865,             0.97218,             0.98422,              0.6769,            0.018605,            0.011313,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,             0.02449,           0.0088252,                   0,             0.98275,             0.96368,             0.97409,             0.67653,            0.018523,            0.011275,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.022984,           0.0091095,                   0,             0.98696,             0.96909,             0.97773,               0.631,            0.019502,             0.01141,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,            0.022599,           0.0087379,                   0,              0.9821,             0.96522,             0.97262,             0.64434,            0.018509,            0.011934,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,            0.021862,           0.0092311,                   0,             0.98043,              0.9678,             0.98006,              0.6607,            0.019134,            0.011082,                   0,            0.009406,            0.009406,            0.009406
                  50,            0.022336,            0.009075,                   0,             0.98037,             0.96677,             0.97484,             0.67332,            0.019344,            0.011291,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.023996,           0.0088589,                   0,             0.98659,             0.96683,             0.98091,             0.68513,            0.018717,            0.011535,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,            0.023386,            0.008843,                   0,             0.98759,             0.96677,             0.97974,             0.69197,             0.01853,            0.011468,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,            0.023122,           0.0089368,                   0,              0.9827,             0.96585,             0.97674,             0.69538,             0.01858,            0.011303,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,            0.022016,           0.0091042,                   0,             0.98193,             0.96611,             0.97458,             0.68215,            0.017938,            0.011116,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.020339,           0.0093163,                   0,             0.98188,             0.96334,             0.97482,             0.66714,            0.019397,            0.011398,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,            0.020249,           0.0080205,                   0,             0.98386,             0.95827,             0.97604,             0.65707,            0.020933,            0.011834,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.024609,           0.0090699,                   0,             0.98477,             0.96213,             0.97554,             0.65265,            0.020896,            0.011733,                   0,            0.009307,            0.009307,            0.009307
                  58,            0.022502,           0.0085213,                   0,             0.98595,             0.96677,              0.9757,             0.67627,            0.019327,            0.011601,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,            0.019413,           0.0088871,                   0,             0.98119,             0.96774,             0.97458,             0.68417,            0.019053,            0.011161,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,            0.021766,           0.0087249,                   0,             0.97621,             0.96677,             0.97615,             0.66303,            0.018746,            0.011335,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.022789,           0.0085167,                   0,             0.98342,              0.9626,             0.97939,             0.69593,             0.01837,            0.011128,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,            0.022203,           0.0083023,                   0,              0.9873,             0.96909,             0.98192,             0.68691,            0.018313,            0.011318,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.021484,           0.0089508,                   0,             0.98308,             0.97141,             0.98051,             0.64684,            0.020847,            0.011211,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,            0.019373,           0.0086268,                   0,             0.98549,             0.96291,             0.97359,             0.68629,            0.018973,            0.010958,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,            0.021011,           0.0085352,                   0,             0.98659,             0.96657,             0.97898,             0.69763,            0.018458,            0.011272,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.019649,           0.0083894,                   0,             0.98432,              0.9705,             0.98409,             0.70859,            0.017374,            0.010963,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.023208,           0.0088416,                   0,             0.98405,             0.97141,             0.97896,             0.70336,            0.018196,             0.01093,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,              0.0228,           0.0083361,                   0,             0.98327,             0.96754,             0.97679,             0.68297,            0.018799,            0.011061,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,             0.02165,           0.0088979,                   0,             0.98322,             0.96909,             0.98085,             0.70538,            0.017993,            0.011165,                   0,           0.0091585,           0.0091585,           0.0091585
