               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.038563,           0.0098958,                   0,             0.86979,             0.83582,             0.82041,              0.2958,            0.052403,            0.009902,                   0,            0.068452,           0.0034524,           0.0034524
                  12,            0.041295,            0.010502,                   0,             0.88439,             0.81343,             0.79248,             0.29718,            0.046101,            0.009198,                   0,            0.065744,           0.0037436,           0.0037436
                  13,            0.039711,            0.010456,                   0,             0.89533,             0.81343,             0.80434,             0.30119,            0.051063,           0.0088358,                   0,            0.063034,            0.004034,            0.004034
                  14,            0.034358,           0.0092081,                   0,             0.88609,              0.8127,             0.79886,             0.30268,            0.048162,           0.0085142,                   0,            0.060324,           0.0043238,           0.0043238
                  15,            0.035069,           0.0096781,                   0,             0.87211,             0.81425,             0.77258,             0.30487,             0.05347,           0.0082685,                   0,            0.057613,           0.0046128,           0.0046128
                  16,             0.05388,            0.011238,                   0,             0.90975,             0.82747,             0.81941,             0.32291,            0.044661,           0.0079561,                   0,            0.054901,            0.004901,            0.004901
                  17,            0.033736,           0.0098514,                   0,             0.89061,             0.84328,             0.81756,             0.32964,            0.054441,           0.0075848,                   0,            0.052189,           0.0051885,           0.0051885
                  18,            0.041349,            0.010307,                   0,             0.90505,             0.85365,             0.83635,             0.34103,            0.056206,            0.007507,                   0,            0.049475,           0.0054753,           0.0054753
                  19,            0.036116,           0.0088538,                   0,             0.91367,             0.84328,             0.85873,             0.34124,            0.058078,           0.0075127,                   0,            0.046761,           0.0057613,           0.0057613
                  20,            0.035337,           0.0086442,                   0,             0.90257,             0.81343,             0.81681,             0.33573,            0.052973,            0.007695,                   0,            0.044047,           0.0060465,           0.0060465
                  21,            0.046084,           0.0082896,                   0,             0.90502,             0.84328,              0.8677,             0.34447,            0.050464,           0.0074871,                   0,            0.041331,           0.0063311,           0.0063311
                  22,            0.042458,           0.0095338,                   0,              0.8856,             0.85075,             0.85047,             0.35214,            0.047822,           0.0073721,                   0,            0.038615,           0.0066149,           0.0066149
                  23,            0.035558,           0.0096294,                   0,             0.91474,             0.79851,             0.85265,             0.35558,            0.046436,           0.0075541,                   0,            0.035898,           0.0068979,           0.0068979
                  24,            0.027696,           0.0092149,                   0,             0.86948,             0.85821,             0.86982,             0.35729,            0.047618,           0.0074625,                   0,             0.03318,           0.0071802,           0.0071802
                  25,            0.029539,           0.0088755,                   0,             0.89117,             0.80597,             0.84993,             0.36032,            0.050649,           0.0073774,                   0,            0.030462,           0.0074618,           0.0074618
                  26,            0.039535,           0.0090292,                   0,             0.85355,             0.82836,             0.83337,             0.35709,            0.046331,           0.0074459,                   0,            0.027743,           0.0077426,           0.0077426
                  27,            0.037498,           0.0084717,                   0,             0.86072,             0.78402,             0.82365,             0.34867,             0.04656,           0.0077441,                   0,            0.025023,           0.0080227,           0.0080227
                  28,            0.035448,           0.0087974,                   0,             0.88143,             0.77666,             0.83176,             0.35127,             0.04911,           0.0077724,                   0,            0.022302,            0.008302,            0.008302
                  29,             0.04412,           0.0092279,                   0,             0.88982,             0.79104,             0.83923,             0.34733,            0.051792,           0.0081259,                   0,            0.019581,           0.0085806,           0.0085806
                  30,            0.038049,            0.010134,                   0,             0.87145,             0.80949,             0.83913,             0.34676,            0.050569,           0.0079505,                   0,            0.016858,           0.0088585,           0.0088585
                  31,            0.039051,           0.0099846,                   0,             0.92547,             0.76866,             0.82203,             0.34072,            0.053604,            0.008321,                   0,            0.014136,           0.0091356,           0.0091356
                  32,            0.029446,           0.0096308,                   0,             0.92756,             0.76448,             0.82722,              0.3395,            0.053733,           0.0081955,                   0,            0.011412,           0.0094119,           0.0094119
                  33,            0.042333,           0.0080105,                   0,             0.86579,             0.76119,             0.79022,              0.3225,            0.052855,           0.0086384,                   0,           0.0095916,           0.0095916,           0.0095916
                  34,            0.025776,           0.0087421,                   0,             0.87017,             0.82836,             0.82774,             0.31476,             0.05409,           0.0083623,                   0,           0.0095916,           0.0095916,           0.0095916
                  35,            0.038841,           0.0088317,                   0,              0.8654,             0.78358,             0.78825,               0.328,            0.052491,           0.0083959,                   0,           0.0095793,           0.0095793,           0.0095793
                  36,            0.037711,           0.0089423,                   0,             0.87731,             0.80047,             0.80162,             0.32953,            0.051767,           0.0080333,                   0,           0.0095669,           0.0095669,           0.0095669
                  37,             0.03618,            0.009808,                   0,             0.87977,             0.79104,             0.81903,             0.29038,            0.056325,           0.0083508,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.043344,           0.0076208,                   0,             0.87908,             0.78358,             0.80911,             0.32081,            0.055027,           0.0086436,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.036938,           0.0096718,                   0,             0.87392,             0.80597,             0.83441,             0.28383,            0.054584,           0.0076098,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,             0.03736,           0.0090545,                   0,             0.89057,             0.78952,             0.83294,             0.31191,            0.051121,           0.0075756,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,             0.03555,           0.0091014,                   0,             0.84081,             0.76866,             0.79758,             0.29311,            0.053755,           0.0080097,                   0,            0.009505,            0.009505,            0.009505
                  42,            0.037465,           0.0089051,                   0,             0.85035,             0.79104,             0.81716,             0.31167,            0.050914,           0.0080931,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,            0.035186,           0.0085838,                   0,             0.87604,             0.79113,             0.81589,             0.32965,            0.050084,           0.0080738,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,            0.042231,           0.0090357,                   0,             0.85162,             0.78358,              0.8128,             0.26315,             0.05203,           0.0078397,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,            0.029203,           0.0085526,                   0,             0.85485,             0.79851,             0.83264,             0.33623,            0.048255,           0.0083475,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,            0.040859,           0.0085051,                   0,             0.90318,              0.8209,             0.87864,             0.33788,            0.048152,           0.0075204,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.033641,           0.0085798,                   0,              0.9343,             0.80597,             0.87157,             0.35241,            0.049899,           0.0071392,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,            0.031688,           0.0084682,                   0,              0.9394,             0.80985,              0.8565,             0.34902,            0.049515,           0.0069497,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,            0.033849,           0.0090857,                   0,             0.91292,             0.81343,             0.84211,             0.35599,            0.052405,           0.0068308,                   0,            0.009406,            0.009406,            0.009406
                  50,             0.04186,           0.0083589,                   0,             0.91678,             0.82208,             0.86841,             0.33675,            0.052728,           0.0067182,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.029426,           0.0091577,                   0,             0.91958,             0.79851,             0.84408,             0.31395,            0.054257,           0.0068576,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,            0.036907,           0.0080317,                   0,             0.91623,             0.79851,             0.83407,             0.34971,            0.050994,           0.0068783,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,            0.042626,           0.0085813,                   0,             0.88707,             0.79104,             0.84303,              0.3243,            0.048834,           0.0072358,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,            0.037593,           0.0081911,                   0,             0.85074,             0.76564,             0.79888,              0.3202,            0.049169,            0.007359,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.036832,           0.0083877,                   0,             0.88919,             0.80597,             0.84472,             0.34189,            0.046547,            0.007175,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,            0.033476,           0.0076677,                   0,             0.90145,             0.78358,             0.84533,             0.33966,            0.050874,           0.0076001,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.048901,           0.0082427,                   0,             0.92759,             0.78358,             0.84117,             0.33401,            0.051135,           0.0080521,                   0,            0.009307,            0.009307,            0.009307
                  58,            0.043799,           0.0086495,                   0,             0.91538,             0.76119,              0.7988,             0.28837,            0.051049,           0.0079768,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,            0.038496,           0.0082718,                   0,             0.88335,             0.79116,             0.80984,             0.31619,            0.050395,           0.0077255,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,            0.043291,           0.0072981,                   0,             0.91841,             0.77612,             0.82084,             0.31245,            0.049996,           0.0079081,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.042878,           0.0089388,                   0,             0.92898,             0.78096,             0.83453,             0.32147,            0.049845,           0.0078318,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,            0.038065,           0.0081671,                   0,              0.8853,             0.76119,             0.81389,             0.31813,            0.051058,           0.0079031,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.032226,           0.0078958,                   0,             0.88049,             0.78358,             0.82168,             0.33752,             0.05163,           0.0075748,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,            0.035173,           0.0076154,                   0,             0.89059,             0.78968,             0.83326,             0.30777,            0.051405,           0.0075035,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,             0.03536,           0.0078951,                   0,              0.8842,             0.79775,             0.82947,              0.3549,            0.048823,           0.0073004,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.021784,           0.0078474,                   0,             0.88826,             0.79851,             0.83955,             0.34296,             0.04934,           0.0072737,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.035263,           0.0076366,                   0,             0.85599,             0.81343,             0.83882,             0.32626,            0.049026,           0.0074201,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,            0.038475,           0.0077593,                   0,              0.8803,             0.81343,              0.8498,             0.34623,            0.049197,           0.0075727,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,            0.035371,            0.007878,                   0,             0.87438,             0.81343,             0.82796,             0.33826,            0.050074,           0.0076892,                   0,           0.0091585,           0.0091585,           0.0091585
                  70,            0.040293,           0.0077254,                   0,             0.90566,             0.78804,             0.82338,             0.34338,            0.049179,            0.007477,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,            0.021792,           0.0072782,                   0,             0.93063,             0.80095,             0.84089,             0.34358,            0.053322,           0.0075297,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,             0.03601,           0.0077148,                   0,             0.90479,             0.78358,             0.82288,             0.31277,            0.055375,           0.0075631,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.032606,           0.0078346,                   0,             0.92513,             0.80597,              0.8492,             0.33499,            0.055891,           0.0075059,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.030043,           0.0078637,                   0,             0.86248,             0.76119,             0.76536,             0.30439,            0.057698,           0.0077577,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,            0.047134,           0.0083784,                   0,             0.91561,             0.79104,             0.82437,             0.31199,            0.054887,           0.0076556,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.037829,           0.0084332,                   0,             0.93136,              0.8101,             0.84384,             0.34951,            0.053793,           0.0076482,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.042438,           0.0079901,                   0,             0.92519,             0.83066,             0.86993,             0.35569,            0.053881,           0.0074079,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,            0.026277,           0.0075995,                   0,             0.91563,             0.80992,              0.8604,             0.33323,            0.054232,           0.0073225,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.040072,            0.007833,                   0,             0.92405,             0.78358,             0.84197,             0.33362,            0.052738,           0.0082982,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.038781,           0.0079091,                   0,             0.86852,             0.81343,             0.83321,             0.34169,            0.051228,           0.0078382,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,            0.033895,           0.0071479,                   0,             0.88896,             0.83642,             0.86107,             0.37199,            0.048727,           0.0076687,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.036145,           0.0079587,                   0,             0.93491,             0.85749,             0.87004,             0.37016,            0.046981,           0.0073316,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.020815,           0.0072433,                   0,             0.94855,             0.82556,             0.87576,             0.39069,            0.046918,           0.0069678,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.031929,           0.0072726,                   0,             0.93133,             0.84328,             0.85745,             0.37287,            0.050189,           0.0069785,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,            0.032083,           0.0066335,                   0,             0.91248,             0.85075,             0.84309,             0.34435,            0.049719,           0.0070016,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,            0.025516,           0.0070858,                   0,             0.90372,             0.84059,             0.84434,             0.35221,            0.049981,           0.0070596,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.031428,           0.0076296,                   0,             0.92609,             0.80597,             0.83999,             0.35056,            0.049963,           0.0072379,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,             0.03657,           0.0072599,                   0,             0.88245,             0.84032,             0.83791,              0.3617,            0.047482,           0.0070989,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,            0.035512,           0.0076941,                   0,             0.91321,             0.84328,             0.85036,              0.3638,            0.047648,           0.0069711,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.039708,           0.0087442,                   0,               0.911,             0.84032,             0.87591,             0.36218,            0.049828,           0.0069156,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,            0.031673,           0.0079316,                   0,             0.83701,             0.84328,             0.84583,             0.37815,            0.049153,           0.0069361,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,            0.031088,           0.0080068,                   0,             0.88124,             0.77525,             0.84063,             0.31815,            0.054075,           0.0071359,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,            0.028062,           0.0080564,                   0,             0.86973,             0.79104,              0.8209,             0.34459,            0.057087,           0.0076115,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.024512,           0.0070747,                   0,             0.85593,             0.79808,               0.834,              0.3276,             0.05785,           0.0078704,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,            0.024638,           0.0080381,                   0,             0.85087,             0.80902,             0.83305,             0.36306,            0.053619,           0.0078723,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.026547,           0.0078586,                   0,             0.83429,              0.8266,             0.84677,             0.35959,            0.051775,           0.0077684,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.037417,           0.0076882,                   0,             0.86734,             0.82946,             0.85556,             0.36641,            0.054449,           0.0079427,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.034732,           0.0079508,                   0,             0.83132,             0.84595,             0.86285,              0.3271,            0.055897,            0.007627,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.028211,           0.0082969,                   0,             0.88322,             0.84661,             0.85283,             0.36653,            0.054445,           0.0071074,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.025524,           0.0075585,                   0,             0.88157,             0.84328,              0.8665,             0.35056,            0.053886,           0.0070463,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,            0.025868,           0.0075792,                   0,             0.86134,             0.82836,             0.85542,             0.35664,            0.053322,           0.0070658,                   0,           0.0087625,           0.0087625,           0.0087625
                 102,            0.032219,           0.0073333,                   0,             0.84635,             0.82213,             0.83173,              0.3635,            0.051471,           0.0070969,                   0,           0.0087501,           0.0087501,           0.0087501
                 103,            0.030688,           0.0070821,                   0,             0.88096,             0.83582,             0.84697,             0.37394,             0.04962,           0.0071836,                   0,           0.0087378,           0.0087378,           0.0087378
                 104,            0.038471,           0.0065398,                   0,             0.91118,             0.79104,             0.85557,             0.31479,            0.051787,           0.0072417,                   0,           0.0087254,           0.0087254,           0.0087254
                 105,            0.033693,           0.0076394,                   0,             0.92735,             0.85732,             0.87711,             0.39435,            0.047028,           0.0068274,                   0,            0.008713,            0.008713,            0.008713
                 106,             0.01838,           0.0067732,                   0,             0.89433,             0.82836,             0.86514,             0.35613,            0.048365,           0.0068676,                   0,           0.0087006,           0.0087006,           0.0087006
                 107,             0.03706,           0.0080125,                   0,             0.92435,              0.8806,             0.87428,             0.39176,            0.046791,           0.0068269,                   0,           0.0086882,           0.0086882,           0.0086882
                 108,            0.025164,           0.0070114,                   0,             0.92106,              0.8708,              0.8814,             0.35564,            0.050728,           0.0070009,                   0,           0.0086759,           0.0086759,           0.0086759
                 109,             0.02738,           0.0077471,                   0,             0.92532,             0.85821,             0.87477,             0.39673,            0.051535,           0.0071509,                   0,           0.0086635,           0.0086635,           0.0086635
                 110,            0.021995,           0.0074715,                   0,             0.92723,             0.85581,             0.87168,             0.35526,            0.053984,           0.0070684,                   0,           0.0086511,           0.0086511,           0.0086511
                 111,            0.037145,            0.008095,                   0,             0.92847,             0.87183,             0.88846,             0.38978,            0.051685,           0.0068934,                   0,           0.0086388,           0.0086388,           0.0086388
                 112,            0.025293,           0.0074937,                   0,             0.91931,             0.85024,             0.87181,             0.38228,            0.051904,           0.0068355,                   0,           0.0086264,           0.0086264,           0.0086264
                 113,            0.030957,           0.0072626,                   0,             0.93212,             0.83582,             0.86983,             0.39122,            0.052944,           0.0070524,                   0,            0.008614,            0.008614,            0.008614
                 114,             0.03302,           0.0083334,                   0,             0.90856,             0.84328,              0.8538,             0.38417,            0.051664,           0.0069613,                   0,           0.0086016,           0.0086016,           0.0086016
                 115,            0.031983,           0.0075959,                   0,             0.90361,             0.84328,             0.85797,             0.38892,            0.050614,           0.0071759,                   0,           0.0085893,           0.0085893,           0.0085893
                 116,            0.036453,           0.0076793,                   0,             0.91204,             0.85075,             0.85713,             0.38784,            0.051041,           0.0071054,                   0,           0.0085769,           0.0085769,           0.0085769
                 117,            0.032503,           0.0078274,                   0,             0.91444,             0.84328,             0.86083,             0.39048,            0.051591,           0.0071306,                   0,           0.0085645,           0.0085645,           0.0085645
                 118,            0.030885,           0.0072979,                   0,             0.90732,             0.85075,             0.86027,             0.40163,            0.051001,           0.0070999,                   0,           0.0085521,           0.0085521,           0.0085521
                 119,            0.032209,           0.0071542,                   0,              0.9302,             0.84328,             0.86211,             0.37247,            0.052611,           0.0073982,                   0,           0.0085398,           0.0085398,           0.0085398
                 120,            0.030402,            0.007079,                   0,             0.92453,             0.83582,             0.84997,             0.34244,            0.054757,           0.0072749,                   0,           0.0085274,           0.0085274,           0.0085274
                 121,             0.03664,           0.0084376,                   0,             0.92719,             0.85525,             0.84658,             0.37705,            0.054011,           0.0073417,                   0,            0.008515,            0.008515,            0.008515
                 122,            0.037525,           0.0071234,                   0,             0.91845,             0.84054,              0.8487,             0.38586,             0.05279,           0.0073235,                   0,           0.0085026,           0.0085026,           0.0085026
                 123,            0.033544,           0.0075213,                   0,              0.9256,             0.83558,             0.84461,             0.37113,            0.050149,           0.0071673,                   0,           0.0084903,           0.0084903,           0.0084903
                 124,            0.030915,            0.007768,                   0,             0.91982,             0.85821,             0.87045,             0.37842,            0.050197,            0.007024,                   0,           0.0084779,           0.0084779,           0.0084779
                 125,            0.030245,           0.0075397,                   0,             0.89677,             0.84279,             0.82795,             0.38351,            0.051154,           0.0071213,                   0,           0.0084655,           0.0084655,           0.0084655
                 126,            0.033262,           0.0073335,                   0,             0.93237,             0.82304,             0.85405,             0.39273,            0.050792,            0.007008,                   0,           0.0084531,           0.0084531,           0.0084531
                 127,            0.030494,           0.0075708,                   0,             0.92973,             0.82836,             0.84401,             0.37143,            0.052959,           0.0070146,                   0,           0.0084408,           0.0084408,           0.0084408
                 128,            0.038366,           0.0085332,                   0,             0.92106,              0.8209,             0.82115,              0.3749,            0.052734,           0.0071311,                   0,           0.0084284,           0.0084284,           0.0084284
                 129,            0.029345,           0.0071396,                   0,             0.93948,             0.81091,             0.84901,             0.36416,            0.051791,           0.0073657,                   0,            0.008416,            0.008416,            0.008416
                 130,            0.027359,           0.0072224,                   0,             0.93946,             0.81062,             0.84595,              0.3664,            0.050841,           0.0076287,                   0,           0.0084036,           0.0084036,           0.0084036
                 131,            0.035477,           0.0064432,                   0,             0.93126,             0.77612,             0.83648,             0.36597,            0.050294,           0.0076611,                   0,           0.0083913,           0.0083913,           0.0083913
                 132,            0.019631,           0.0067349,                   0,             0.91973,             0.77612,             0.82296,             0.35519,             0.05118,           0.0076039,                   0,           0.0083789,           0.0083789,           0.0083789
                 133,            0.035458,           0.0083672,                   0,             0.90447,             0.77722,             0.83277,             0.36077,            0.048908,           0.0075128,                   0,           0.0083665,           0.0083665,           0.0083665
                 134,            0.027228,           0.0071568,                   0,              0.9384,             0.79582,             0.85221,             0.38193,            0.048665,           0.0075696,                   0,           0.0083541,           0.0083541,           0.0083541
                 135,            0.034242,           0.0075009,                   0,             0.92481,             0.81343,             0.84858,             0.37722,            0.048831,            0.007674,                   0,           0.0083418,           0.0083418,           0.0083418
                 136,            0.023385,           0.0072122,                   0,              0.9389,              0.8209,             0.85805,             0.38299,            0.048629,           0.0077851,                   0,           0.0083294,           0.0083294,           0.0083294
                 137,            0.034997,           0.0070935,                   0,             0.94769,             0.83582,             0.87221,             0.38191,            0.049947,           0.0073764,                   0,            0.008317,            0.008317,            0.008317
                 138,            0.027315,           0.0066786,                   0,             0.93313,             0.83315,             0.86616,             0.33498,            0.050449,           0.0073922,                   0,           0.0083046,           0.0083046,           0.0083046
                 139,            0.027706,           0.0068762,                   0,             0.92421,             0.81908,             0.86308,             0.37487,            0.051307,           0.0074415,                   0,           0.0082922,           0.0082922,           0.0082922
                 140,            0.031839,           0.0066767,                   0,             0.93101,             0.83582,             0.87177,             0.39495,            0.050698,           0.0074062,                   0,           0.0082799,           0.0082799,           0.0082799
                 141,            0.030015,           0.0077335,                   0,             0.93076,             0.83582,             0.87609,             0.41172,              0.0499,           0.0072339,                   0,           0.0082675,           0.0082675,           0.0082675
                 142,            0.032186,           0.0079856,                   0,             0.92404,             0.82836,             0.87084,             0.35081,            0.050868,           0.0072632,                   0,           0.0082551,           0.0082551,           0.0082551
                 143,            0.026311,           0.0063764,                   0,             0.91956,             0.86567,             0.89384,             0.42969,            0.048405,            0.006928,                   0,           0.0082428,           0.0082428,           0.0082428
                 144,            0.032638,           0.0072178,                   0,             0.92627,             0.84383,             0.88071,             0.41879,             0.04845,            0.006933,                   0,           0.0082304,           0.0082304,           0.0082304
                 145,            0.038194,           0.0066236,                   0,             0.93194,             0.84328,             0.88756,             0.40207,            0.050822,            0.006901,                   0,            0.008218,            0.008218,            0.008218
                 146,             0.02528,           0.0070219,                   0,             0.92846,             0.87162,             0.89752,               0.389,            0.050524,           0.0067985,                   0,           0.0082056,           0.0082056,           0.0082056
                 147,            0.017391,           0.0067075,                   0,             0.94079,             0.86567,             0.89735,             0.39833,            0.051189,           0.0067244,                   0,           0.0081932,           0.0081932,           0.0081932
                 148,            0.029138,           0.0064574,                   0,             0.94373,             0.86567,             0.91014,              0.4106,            0.049963,           0.0067383,                   0,           0.0081809,           0.0081809,           0.0081809
                 149,            0.024985,           0.0073497,                   0,             0.93521,             0.87313,             0.90137,             0.41055,            0.049094,           0.0067145,                   0,           0.0081685,           0.0081685,           0.0081685
                 150,            0.026874,           0.0064745,                   0,             0.94875,              0.8806,             0.90795,             0.41977,            0.047418,             0.00668,                   0,           0.0081561,           0.0081561,           0.0081561
                 151,            0.025103,           0.0069398,                   0,             0.93521,             0.88806,             0.90739,             0.43393,            0.045331,             0.00669,                   0,           0.0081437,           0.0081437,           0.0081437
                 152,            0.023826,           0.0069085,                   0,             0.93422,             0.88806,             0.90851,             0.43601,            0.045594,           0.0067067,                   0,           0.0081314,           0.0081314,           0.0081314
                 153,            0.029513,           0.0074558,                   0,             0.92893,             0.87793,             0.89547,             0.42925,            0.045728,           0.0068088,                   0,            0.008119,            0.008119,            0.008119
                 154,            0.030083,           0.0075641,                   0,             0.92893,             0.87787,             0.90178,             0.42658,            0.046099,           0.0068858,                   0,           0.0081066,           0.0081066,           0.0081066
                 155,            0.028081,           0.0073529,                   0,             0.94194,             0.85075,             0.87148,             0.43635,            0.047281,           0.0068018,                   0,           0.0080942,           0.0080942,           0.0080942
                 156,            0.020934,           0.0059647,                   0,              0.9386,             0.85075,             0.89248,             0.42525,            0.048279,           0.0068254,                   0,           0.0080819,           0.0080819,           0.0080819
                 157,            0.025023,           0.0069408,                   0,             0.92017,             0.86021,             0.87983,             0.41205,            0.048908,           0.0069034,                   0,           0.0080695,           0.0080695,           0.0080695
                 158,            0.034645,           0.0070431,                   0,             0.92097,              0.8697,             0.87691,             0.42511,            0.047085,           0.0070288,                   0,           0.0080571,           0.0080571,           0.0080571
                 159,            0.027456,           0.0076441,                   0,              0.9018,             0.85075,             0.86205,             0.41359,            0.046957,           0.0070951,                   0,           0.0080447,           0.0080447,           0.0080447
                 160,             0.03298,           0.0070579,                   0,             0.94289,             0.82836,             0.89341,             0.42305,            0.046495,           0.0072308,                   0,           0.0080324,           0.0080324,           0.0080324
                 161,            0.032261,           0.0072817,                   0,             0.87389,             0.82743,             0.84759,             0.42122,            0.046738,           0.0075066,                   0,             0.00802,             0.00802,             0.00802
                 162,            0.027711,           0.0063964,                   0,             0.91445,             0.83582,             0.88338,             0.42051,            0.046843,           0.0071964,                   0,           0.0080076,           0.0080076,           0.0080076
                 163,            0.033393,           0.0064862,                   0,             0.92796,             0.82836,             0.87226,                0.41,            0.048067,            0.007214,                   0,           0.0079953,           0.0079953,           0.0079953
                 164,              0.0357,           0.0066808,                   0,             0.93895,             0.83582,             0.89091,              0.3956,            0.050675,           0.0070978,                   0,           0.0079829,           0.0079829,           0.0079829
                 165,            0.029976,           0.0072695,                   0,             0.96599,             0.84789,             0.89659,             0.41498,            0.049396,           0.0072052,                   0,           0.0079705,           0.0079705,           0.0079705
                 166,            0.029211,           0.0064151,                   0,             0.96621,              0.8537,             0.89601,              0.4119,            0.048274,           0.0071224,                   0,           0.0079581,           0.0079581,           0.0079581
