               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.024097,            0.008984,                   0,             0.97427,             0.95897,             0.97074,             0.56994,            0.029978,           0.0097774,                   0,            0.028753,           0.0077534,           0.0077534
                  16,            0.021856,           0.0089622,                   0,             0.96534,             0.96415,             0.96864,             0.54875,            0.032878,           0.0099955,                   0,            0.024234,           0.0082337,           0.0082337
                  17,            0.024555,           0.0086249,                   0,             0.97556,             0.96154,             0.97097,             0.58201,            0.029338,           0.0095866,                   0,            0.019713,           0.0087128,           0.0087128
                  18,            0.021388,           0.0089369,                   0,             0.97027,             0.95256,             0.96828,              0.5689,            0.029699,            0.010262,                   0,            0.015191,           0.0091906,           0.0091906
                  19,            0.022024,           0.0089363,                   0,             0.96742,             0.95385,             0.96639,             0.57675,            0.029975,           0.0097603,                   0,            0.010667,           0.0096672,           0.0096672
                  20,            0.023131,           0.0089724,                   0,             0.97151,             0.96162,             0.96944,             0.56132,            0.030861,            0.010048,                   0,           0.0097525,           0.0097525,           0.0097525
                  21,            0.024578,           0.0094704,                   0,             0.95501,             0.95257,             0.96124,             0.53763,            0.031119,            0.010064,                   0,           0.0097525,           0.0097525,           0.0097525
                  22,            0.024388,           0.0099301,                   0,             0.96639,             0.95833,              0.9713,             0.55937,            0.032801,           0.0097282,                   0,           0.0097401,           0.0097401,           0.0097401
                  23,            0.024105,           0.0093025,                   0,             0.96699,                0.95,             0.97149,             0.57466,            0.032525,           0.0099764,                   0,           0.0097278,           0.0097278,           0.0097278
                  24,            0.023694,           0.0097026,                   0,             0.96275,             0.95769,             0.97443,             0.55525,            0.033324,           0.0099214,                   0,           0.0097154,           0.0097154,           0.0097154
                  25,            0.023669,           0.0099056,                   0,             0.96869,             0.95191,             0.97033,             0.54641,            0.032173,           0.0096143,                   0,            0.009703,            0.009703,            0.009703
                  26,            0.023589,           0.0096566,                   0,              0.9714,             0.95807,             0.97198,             0.54718,            0.030945,           0.0098003,                   0,           0.0096906,           0.0096906,           0.0096906
                  27,            0.023987,            0.010047,                   0,             0.96746,             0.95295,             0.97043,             0.55757,             0.03092,           0.0097678,                   0,           0.0096783,           0.0096783,           0.0096783
                  28,            0.022593,            0.009645,                   0,             0.96216,             0.95897,             0.97112,              0.5434,            0.031445,           0.0097065,                   0,           0.0096659,           0.0096659,           0.0096659
                  29,            0.022054,           0.0096156,                   0,             0.95013,             0.95253,             0.97263,              0.5635,            0.031409,           0.0093658,                   0,           0.0096535,           0.0096535,           0.0096535
                  30,            0.023362,           0.0098161,                   0,             0.95938,             0.96154,             0.97629,             0.56107,            0.030615,           0.0092386,                   0,           0.0096411,           0.0096411,           0.0096411
                  31,             0.02395,           0.0097219,                   0,             0.95799,             0.96477,             0.97776,             0.55917,            0.031264,           0.0092891,                   0,           0.0096288,           0.0096288,           0.0096288
                  32,            0.023462,           0.0096375,                   0,             0.96899,             0.96153,             0.97329,              0.5573,            0.032533,           0.0093747,                   0,           0.0096164,           0.0096164,           0.0096164
                  33,            0.024876,           0.0098141,                   0,             0.95546,             0.95897,             0.96851,              0.5502,            0.030973,           0.0095918,                   0,            0.009604,            0.009604,            0.009604
                  34,            0.021501,           0.0095451,                   0,              0.9599,             0.96538,             0.97037,             0.54705,            0.031802,           0.0096461,                   0,           0.0095916,           0.0095916,           0.0095916
                  35,            0.026225,           0.0094259,                   0,             0.96481,               0.949,             0.96532,             0.53455,            0.034876,           0.0099825,                   0,           0.0095793,           0.0095793,           0.0095793
                  36,            0.023699,           0.0092585,                   0,             0.95487,             0.94951,             0.96201,             0.54439,            0.031476,            0.010207,                   0,           0.0095669,           0.0095669,           0.0095669
                  37,            0.023602,           0.0092103,                   0,              0.9666,             0.93846,             0.95868,             0.53893,            0.032714,            0.011187,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.024162,           0.0097094,                   0,             0.97492,             0.95897,             0.97204,              0.5574,            0.032374,           0.0097315,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.025191,            0.010103,                   0,             0.96898,             0.96129,             0.96729,             0.53708,            0.033198,           0.0096195,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,            0.024321,           0.0096829,                   0,             0.97187,             0.95256,             0.96911,             0.54025,            0.033207,           0.0098507,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,            0.025426,           0.0097783,                   0,             0.97001,             0.94231,             0.96513,              0.5469,            0.032497,            0.010312,                   0,            0.009505,            0.009505,            0.009505
                  42,            0.022616,           0.0094617,                   0,             0.95904,              0.9306,             0.95562,             0.54592,            0.032533,             0.01063,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,            0.023158,           0.0090381,                   0,             0.97078,             0.93462,             0.96279,             0.55074,            0.034522,            0.010002,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,            0.026065,           0.0099409,                   0,             0.96211,             0.94403,             0.96916,             0.54244,            0.031394,           0.0099657,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,            0.023914,           0.0096814,                   0,             0.96447,             0.95128,             0.96201,             0.54271,            0.032969,           0.0095181,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,            0.023507,           0.0092827,                   0,             0.95866,             0.95256,             0.96341,             0.56209,             0.03302,           0.0097356,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.024362,           0.0097019,                   0,             0.95634,             0.95482,             0.96496,             0.56081,            0.031621,           0.0098279,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,            0.024512,           0.0095648,                   0,             0.96852,             0.94677,             0.96858,             0.56553,            0.031639,           0.0099013,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,            0.023424,           0.0094851,                   0,             0.96778,             0.95128,             0.96698,               0.562,            0.031427,            0.010103,                   0,            0.009406,            0.009406,            0.009406
                  50,            0.023697,           0.0095473,                   0,             0.96756,             0.95601,             0.96912,             0.55776,            0.032458,           0.0099961,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.022645,           0.0094072,                   0,             0.96634,             0.96026,             0.96836,             0.56492,             0.03032,            0.009877,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,            0.024244,           0.0098832,                   0,             0.96677,             0.95769,              0.9676,             0.54813,            0.031262,           0.0099909,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,            0.024189,           0.0094119,                   0,             0.96506,             0.95612,                0.97,             0.54071,            0.034132,           0.0099291,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,            0.023921,            0.009565,                   0,             0.97647,             0.95756,             0.97569,             0.56503,            0.031544,           0.0092506,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.024573,           0.0099041,                   0,             0.97495,             0.95385,             0.97523,             0.55877,            0.030686,           0.0094738,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,            0.023086,           0.0094012,                   0,             0.97379,             0.95253,             0.97748,             0.56435,            0.031588,           0.0092955,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.024679,           0.0094987,                   0,             0.96862,             0.94103,             0.96844,             0.57025,            0.031598,           0.0093133,                   0,            0.009307,            0.009307,            0.009307
                  58,            0.024558,           0.0097904,                   0,             0.97349,             0.94164,             0.96904,             0.57589,            0.031399,           0.0095984,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,             0.02245,           0.0088697,                   0,             0.96137,             0.95707,             0.96656,             0.55408,            0.032228,           0.0096343,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,              0.0244,            0.010237,                   0,             0.96547,             0.94872,             0.96315,              0.5352,            0.032669,           0.0099548,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.024114,           0.0094426,                   0,             0.97114,             0.95128,             0.96693,             0.55145,            0.033488,           0.0099531,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,            0.023625,           0.0097888,                   0,             0.95855,             0.95513,             0.96481,             0.56119,            0.031411,           0.0096695,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.023184,           0.0096999,                   0,             0.96212,             0.94438,             0.95798,             0.51606,             0.03393,            0.010146,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,            0.023407,           0.0096129,                   0,             0.97097,                0.95,             0.96711,             0.57096,            0.030577,           0.0094839,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,            0.022698,           0.0092357,                   0,             0.96981,             0.94872,             0.96922,             0.56567,            0.030776,           0.0095226,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.023931,           0.0093118,                   0,             0.96961,             0.95385,             0.96969,             0.54098,            0.032046,            0.009763,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.023398,           0.0099193,                   0,             0.97637,             0.95128,             0.97252,             0.55946,            0.031634,           0.0098311,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,            0.022221,            0.010039,                   0,             0.96767,             0.95941,             0.97433,             0.53241,            0.034409,            0.010008,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,            0.024381,            0.010028,                   0,             0.97513,               0.955,             0.97293,             0.57131,            0.032336,           0.0095214,                   0,           0.0091585,           0.0091585,           0.0091585
                  70,            0.022014,           0.0092371,                   0,             0.97092,             0.95897,             0.97622,             0.57888,             0.03258,           0.0092121,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,            0.022078,           0.0094323,                   0,             0.96633,             0.96026,             0.97373,             0.57651,            0.032189,           0.0090411,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,            0.023995,           0.0092008,                   0,             0.97832,             0.94744,             0.97397,             0.56379,            0.031798,           0.0092289,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.021906,           0.0093449,                   0,             0.96495,             0.95641,             0.96891,             0.55435,            0.031738,           0.0093477,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.022902,           0.0090416,                   0,             0.97391,             0.95722,             0.97003,             0.55877,            0.031716,           0.0093825,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,            0.023449,           0.0097657,                   0,             0.96056,             0.94872,             0.96531,             0.54474,            0.033961,            0.009973,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.022946,             0.00939,                   0,             0.95287,             0.93314,             0.96051,             0.52851,            0.033071,            0.010599,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.023811,           0.0095931,                   0,             0.95378,             0.95236,             0.97037,             0.54109,            0.033335,            0.010297,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,            0.024249,           0.0093603,                   0,             0.96255,             0.95569,             0.96785,             0.55321,            0.031378,           0.0098088,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.023199,           0.0097952,                   0,             0.97253,             0.95322,             0.95617,             0.54116,            0.033013,            0.010356,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.021473,            0.010001,                   0,             0.97628,             0.94987,             0.96718,             0.55574,            0.031822,                0.01,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,            0.023867,           0.0095266,                   0,             0.95989,             0.94744,             0.96357,             0.55263,            0.031461,            0.010291,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.022474,           0.0096661,                   0,              0.9716,             0.94615,             0.96654,             0.55582,            0.031348,            0.010158,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.023757,           0.0092311,                   0,             0.97493,             0.94736,             0.96558,             0.55552,            0.031549,             0.01033,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.023491,            0.009112,                   0,             0.96945,             0.93557,             0.95692,             0.54193,            0.033412,            0.011118,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,            0.024497,           0.0095823,                   0,             0.96892,             0.94487,             0.95738,             0.54944,            0.033421,            0.010772,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,             0.02543,            0.010107,                   0,             0.96741,             0.95152,             0.96039,             0.55183,            0.032224,            0.009762,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.021567,           0.0092883,                   0,             0.97133,             0.95567,             0.96508,             0.56918,            0.030848,           0.0097196,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,            0.021362,           0.0097646,                   0,             0.97629,             0.95015,             0.97475,             0.57282,            0.031421,            0.009497,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,             0.02236,           0.0093346,                   0,             0.97193,             0.94744,             0.97028,             0.56437,            0.029723,           0.0095876,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.022994,           0.0093022,                   0,             0.96464,             0.96154,             0.96898,             0.56824,            0.031281,           0.0096922,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,            0.022066,           0.0090051,                   0,             0.97553,                0.95,             0.97072,             0.55029,            0.031678,            0.010131,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,            0.022257,           0.0091561,                   0,             0.96544,             0.95897,             0.96926,             0.56534,            0.030308,           0.0098727,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,            0.022138,           0.0091121,                   0,             0.96596,             0.94593,             0.96134,              0.5564,            0.031102,            0.010349,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.023501,           0.0099906,                   0,             0.97369,                0.95,             0.96359,             0.55119,            0.031945,            0.010209,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,            0.023236,           0.0099388,                   0,             0.97234,             0.94631,             0.96973,             0.56823,            0.031618,            0.010157,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.022431,           0.0089516,                   0,             0.96485,             0.95027,             0.97241,             0.58192,            0.029244,           0.0097142,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.022625,           0.0093057,                   0,             0.96493,              0.9525,             0.96178,             0.56219,             0.02932,           0.0097373,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.023542,           0.0092742,                   0,             0.96634,              0.9641,             0.96811,             0.56492,            0.029502,           0.0094064,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.023283,           0.0087425,                   0,             0.96603,             0.95897,             0.96587,             0.56781,             0.02933,           0.0093746,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.021609,           0.0088687,                   0,             0.97139,             0.95767,             0.96687,             0.57518,            0.030718,           0.0096068,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,            0.022878,           0.0087602,                   0,             0.97138,             0.96282,             0.97261,              0.5662,            0.032132,           0.0093387,                   0,           0.0087625,           0.0087625,           0.0087625
                 102,            0.023581,           0.0091993,                   0,             0.96855,             0.95128,             0.96172,             0.54417,            0.032352,           0.0094984,                   0,           0.0087501,           0.0087501,           0.0087501
                 103,            0.023046,            0.009129,                   0,              0.9683,             0.95897,              0.9673,             0.54712,            0.032502,           0.0098921,                   0,           0.0087378,           0.0087378,           0.0087378
                 104,            0.022293,           0.0092007,                   0,             0.97443,             0.95641,             0.96704,             0.54865,            0.031598,            0.010258,                   0,           0.0087254,           0.0087254,           0.0087254
                 105,            0.020912,           0.0088495,                   0,             0.97238,             0.96154,             0.97328,             0.57898,            0.030625,           0.0094097,                   0,            0.008713,            0.008713,            0.008713
                 106,            0.022206,           0.0093369,                   0,              0.9764,             0.95465,             0.96887,             0.59135,            0.030886,           0.0093684,                   0,           0.0087006,           0.0087006,           0.0087006
                 107,            0.023105,           0.0092506,                   0,             0.97755,             0.95128,             0.97305,             0.58323,            0.031884,           0.0095932,                   0,           0.0086882,           0.0086882,           0.0086882
                 108,            0.022729,            0.009339,                   0,             0.96042,             0.96452,              0.9764,             0.57961,            0.030476,           0.0093659,                   0,           0.0086759,           0.0086759,           0.0086759
                 109,            0.023279,           0.0088938,                   0,             0.96842,             0.95769,             0.97408,              0.5664,            0.031049,           0.0094341,                   0,           0.0086635,           0.0086635,           0.0086635
                 110,            0.023787,           0.0092626,                   0,             0.96579,             0.93718,             0.96016,             0.53313,            0.032183,            0.010661,                   0,           0.0086511,           0.0086511,           0.0086511
