               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.027418,           0.0094629,                   0,             0.98215,             0.96291,             0.97633,             0.66369,            0.024008,            0.010887,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.026368,           0.0095271,                   0,             0.98299,             0.96059,             0.97265,             0.66304,            0.023983,            0.010757,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.024991,           0.0093409,                   0,             0.99074,             0.95209,             0.97325,             0.65347,            0.023262,            0.010863,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,            0.024745,           0.0097779,                   0,             0.98017,             0.95518,             0.97125,             0.64718,            0.023299,            0.010445,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,            0.024315,           0.0095422,                   0,             0.97656,             0.96571,             0.97255,              0.6459,            0.024087,            0.010631,                   0,            0.009505,            0.009505,            0.009505
                  42,            0.025439,           0.0096675,                   0,             0.98486,             0.96677,             0.97833,             0.65614,            0.023215,            0.010475,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,            0.023933,           0.0093553,                   0,             0.98733,              0.9636,              0.9791,             0.63341,            0.023963,             0.01143,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,            0.023786,           0.0091066,                   0,             0.97593,             0.96445,             0.97602,             0.66879,            0.022876,             0.01062,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,            0.023883,           0.0094338,                   0,              0.9767,             0.95827,             0.97194,              0.6709,            0.022573,            0.010607,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,            0.025022,           0.0094575,                   0,             0.98183,             0.96031,             0.97427,             0.67111,            0.023138,            0.010432,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.022935,           0.0094856,                   0,              0.9814,             0.96136,             0.97383,             0.68173,            0.022702,            0.010473,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,             0.02283,           0.0095853,                   0,             0.97744,             0.97113,             0.97631,             0.67869,            0.023749,            0.010843,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,            0.023397,           0.0096066,                   0,             0.97656,              0.9658,              0.9756,             0.67248,            0.022926,            0.010609,                   0,            0.009406,            0.009406,            0.009406
                  50,            0.023531,             0.00935,                   0,             0.98098,             0.95981,             0.97506,             0.67445,            0.024373,            0.010909,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.023917,           0.0091327,                   0,             0.97638,             0.95845,             0.97222,             0.67838,            0.024732,            0.011025,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,            0.024585,           0.0091479,                   0,             0.98576,             0.96267,             0.97707,             0.67921,            0.022947,            0.010598,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,             0.02522,           0.0093071,                   0,             0.98014,             0.95357,             0.97192,             0.63621,            0.025277,            0.011006,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,            0.026111,           0.0098091,                   0,             0.98572,             0.96033,             0.97385,             0.66192,            0.023389,            0.010664,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.026079,           0.0096063,                   0,             0.98072,             0.96136,              0.9709,             0.62874,            0.025638,            0.011225,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,             0.02407,           0.0094323,                   0,             0.98674,             0.96291,             0.97793,             0.67423,            0.024116,            0.010718,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.023313,           0.0095626,                   0,             0.98068,             0.96522,             0.97631,              0.6802,            0.023304,            0.010378,                   0,            0.009307,            0.009307,            0.009307
                  58,               0.025,           0.0099887,                   0,             0.97196,             0.97063,             0.97957,             0.67976,             0.02297,            0.010414,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,            0.022985,            0.009055,                   0,             0.98304,             0.96291,             0.97859,             0.68275,             0.02309,            0.010497,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,            0.023578,           0.0091374,                   0,              0.9807,             0.96291,             0.98022,              0.6811,            0.023607,            0.010434,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.023461,           0.0092228,                   0,              0.9873,             0.96115,             0.97922,             0.67672,            0.024175,            0.010603,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,            0.023677,           0.0089231,                   0,             0.98312,             0.95827,             0.97909,             0.68044,             0.02386,            0.010836,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.024062,           0.0094363,                   0,              0.9728,             0.96136,             0.97217,              0.6646,            0.024697,            0.011099,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,            0.024688,           0.0093363,                   0,             0.97658,             0.96679,             0.97832,             0.68669,            0.024128,            0.010525,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,            0.024641,           0.0093467,                   0,             0.97279,             0.96702,             0.97986,             0.68106,            0.022724,            0.010469,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.022657,           0.0092864,                   0,             0.97888,             0.96691,             0.98313,             0.69062,            0.022759,            0.010281,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.023952,           0.0089963,                   0,              0.9813,             0.95981,             0.98243,             0.69046,            0.023006,            0.010558,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,            0.023685,           0.0092272,                   0,             0.98495,             0.96076,             0.98301,             0.69617,             0.02267,            0.010316,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,            0.024183,           0.0096467,                   0,             0.98335,             0.95852,             0.98252,             0.68518,            0.022558,            0.010351,                   0,           0.0091585,           0.0091585,           0.0091585
                  70,            0.024215,           0.0093768,                   0,             0.97925,             0.96059,              0.9789,             0.70009,            0.022952,             0.01046,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,            0.024117,            0.009058,                   0,             0.97488,             0.95974,             0.97642,             0.68977,            0.022912,            0.010886,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,            0.023684,           0.0094949,                   0,             0.97516,             0.95981,             0.97597,             0.66586,            0.025402,            0.011132,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.026611,           0.0093924,                   0,             0.98566,             0.95286,             0.97492,             0.64459,            0.025159,            0.011466,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.022773,           0.0093693,                   0,             0.98188,             0.95904,             0.97865,             0.67743,            0.023084,            0.010481,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,            0.023809,            0.009221,                   0,             0.97277,             0.96632,             0.97905,             0.70132,             0.02153,           0.0099846,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.023894,            0.009573,                   0,             0.97723,             0.96193,              0.9749,             0.69554,            0.022422,            0.010169,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.023729,           0.0091751,                   0,             0.98211,             0.96213,             0.97826,             0.70206,            0.023064,            0.010168,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,            0.024043,           0.0096627,                   0,             0.98257,             0.95838,             0.97842,             0.69752,            0.022925,            0.010503,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.022672,           0.0088687,                   0,             0.98254,             0.95701,             0.97865,             0.69273,            0.022621,             0.01073,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.023776,           0.0094467,                   0,             0.98121,             0.96136,              0.9786,             0.70045,             0.02247,            0.010629,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,            0.023733,           0.0091757,                   0,             0.97788,             0.95673,             0.97585,             0.67685,            0.022751,            0.010813,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.025237,           0.0088729,                   0,             0.97739,             0.96876,             0.97654,             0.67466,            0.022624,            0.010458,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.023436,           0.0091197,                   0,             0.98123,             0.96937,             0.97923,             0.67868,            0.022689,            0.010271,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.023479,           0.0091272,                   0,             0.98098,             0.96368,             0.97554,             0.69352,            0.021544,            0.010426,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,            0.022438,           0.0087283,                   0,             0.97842,              0.9575,             0.97131,             0.66561,            0.022497,            0.011194,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,            0.021934,           0.0092779,                   0,             0.97763,             0.94582,             0.97149,             0.67862,             0.02283,             0.01111,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.023004,           0.0090142,                   0,             0.98194,             0.95518,             0.97473,              0.6748,            0.023327,            0.010943,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,            0.024038,           0.0094785,                   0,             0.97874,             0.96445,             0.97601,             0.68392,            0.023305,            0.010558,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,            0.023738,           0.0090887,                   0,             0.98385,             0.95209,             0.97693,             0.68915,             0.02185,            0.010231,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.022927,           0.0088672,                   0,              0.9848,             0.95904,              0.9793,             0.69451,            0.022285,            0.010384,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,             0.02296,           0.0092605,                   0,             0.97419,             0.96267,             0.97358,              0.6548,            0.022696,            0.010748,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,             0.02243,           0.0093517,                   0,             0.98156,             0.94592,             0.97395,             0.67132,            0.023352,            0.010762,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,            0.021946,           0.0092086,                   0,             0.97332,             0.96368,             0.97808,             0.69102,            0.022049,            0.010419,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.022841,            0.009167,                   0,             0.97308,             0.96677,             0.97714,             0.68208,            0.022438,             0.01058,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,             0.02109,           0.0093737,                   0,             0.98265,             0.95904,             0.97573,             0.69596,            0.022562,            0.010534,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.022869,           0.0087804,                   0,             0.97377,             0.95209,             0.97295,             0.69239,            0.023854,            0.011033,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.022608,           0.0092212,                   0,             0.97721,             0.96101,             0.97488,             0.67949,            0.022689,            0.011066,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.022397,           0.0092388,                   0,             0.97288,             0.96677,              0.9764,             0.67135,            0.023082,            0.010727,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.023135,           0.0093654,                   0,             0.97789,             0.95904,             0.97669,             0.67343,            0.023509,            0.010962,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.022545,           0.0089813,                   0,             0.97798,             0.96213,             0.97756,             0.69822,             0.02263,            0.011042,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,            0.024072,           0.0091653,                   0,              0.9839,             0.96445,             0.97739,             0.68286,            0.024091,             0.01099,                   0,           0.0087625,           0.0087625,           0.0087625
                 102,            0.025167,           0.0092313,                   0,             0.97775,             0.97372,             0.98201,             0.67462,             0.02318,             0.01054,                   0,           0.0087501,           0.0087501,           0.0087501
                 103,            0.023032,           0.0087553,                   0,             0.98203,              0.9714,             0.98302,             0.68437,            0.022939,            0.010507,                   0,           0.0087378,           0.0087378,           0.0087378
                 104,            0.021873,           0.0089064,                   0,             0.98348,             0.96626,             0.97909,              0.6191,            0.025439,            0.011607,                   0,           0.0087254,           0.0087254,           0.0087254
                 105,            0.022556,           0.0090091,                   0,             0.98813,             0.96511,             0.98065,             0.68658,            0.023383,            0.010899,                   0,            0.008713,            0.008713,            0.008713
                 106,            0.022494,           0.0088472,                   0,             0.98664,             0.97028,              0.9805,             0.68333,            0.023976,             0.01062,                   0,           0.0087006,           0.0087006,           0.0087006
