               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.021403,           0.0076597,                   0,             0.96944,             0.94359,             0.95311,             0.50169,            0.034163,            0.014509,                   0,            0.014371,           0.0093707,           0.0093707
                  12,             0.02242,           0.0089551,                   0,             0.96742,                0.95,              0.9508,             0.51147,            0.034444,              0.0134,                   0,           0.0098515,           0.0098515,           0.0098515
                  13,            0.024273,           0.0097767,                   0,             0.95564,             0.94359,             0.95573,             0.47072,            0.033158,            0.015132,                   0,           0.0098515,           0.0098515,           0.0098515
                  14,            0.022981,           0.0096815,                   0,             0.96405,             0.93462,             0.94275,             0.50272,            0.034222,            0.014683,                   0,           0.0098391,           0.0098391,           0.0098391
                  15,            0.021642,           0.0082626,                   0,             0.95693,             0.94008,             0.95493,             0.48201,            0.034311,            0.014586,                   0,           0.0098268,           0.0098268,           0.0098268
                  16,             0.02574,           0.0094666,                   0,              0.9719,             0.93462,             0.96071,             0.53707,             0.02957,            0.012883,                   0,           0.0098144,           0.0098144,           0.0098144
                  17,             0.02552,           0.0092483,                   0,             0.95943,             0.92564,             0.94987,             0.50369,            0.034182,            0.013982,                   0,            0.009802,            0.009802,            0.009802
                  18,            0.022394,           0.0095728,                   0,             0.96758,             0.92692,             0.94774,             0.51002,            0.032966,            0.013716,                   0,           0.0097896,           0.0097896,           0.0097896
                  19,            0.022556,           0.0083701,                   0,              0.9607,             0.94016,             0.94433,             0.49254,            0.032094,            0.013807,                   0,           0.0097773,           0.0097773,           0.0097773
                  20,            0.021721,           0.0093166,                   0,             0.96304,             0.93541,             0.93911,             0.50953,            0.031449,            0.013124,                   0,           0.0097649,           0.0097649,           0.0097649
                  21,            0.023455,           0.0087498,                   0,             0.96217,             0.94574,             0.95297,             0.50634,            0.034765,            0.013403,                   0,           0.0097525,           0.0097525,           0.0097525
                  22,            0.024253,           0.0093242,                   0,             0.95896,              0.9359,             0.95303,             0.52587,            0.030954,            0.012905,                   0,           0.0097401,           0.0097401,           0.0097401
                  23,            0.024108,           0.0087212,                   0,             0.96957,             0.95385,             0.96327,             0.52503,            0.031174,            0.012721,                   0,           0.0097278,           0.0097278,           0.0097278
                  24,            0.022496,           0.0095054,                   0,             0.96113,             0.93974,             0.94519,             0.45696,            0.035301,            0.014067,                   0,           0.0097154,           0.0097154,           0.0097154
                  25,            0.021117,           0.0087859,                   0,             0.96171,             0.93383,             0.95568,             0.55344,            0.029771,            0.013603,                   0,            0.009703,            0.009703,            0.009703
                  26,            0.025205,           0.0090539,                   0,             0.96482,             0.93462,             0.95447,             0.57346,            0.030664,             0.01411,                   0,           0.0096906,           0.0096906,           0.0096906
                  27,            0.022927,           0.0084513,                   0,             0.96449,              0.9359,             0.95092,             0.52753,            0.034023,            0.014035,                   0,           0.0096783,           0.0096783,           0.0096783
                  28,             0.02603,           0.0082767,                   0,             0.96086,              0.9443,             0.96247,             0.52815,            0.033961,            0.013779,                   0,           0.0096659,           0.0096659,           0.0096659
                  29,            0.023421,           0.0080436,                   0,             0.95804,             0.93663,             0.95141,             0.47401,            0.036499,            0.014785,                   0,           0.0096535,           0.0096535,           0.0096535
                  30,            0.023955,           0.0083562,                   0,             0.97068,             0.93389,              0.9581,             0.51314,            0.032636,             0.01352,                   0,           0.0096411,           0.0096411,           0.0096411
                  31,            0.023488,           0.0091475,                   0,             0.95078,             0.93077,             0.94246,             0.48361,            0.034824,            0.013607,                   0,           0.0096288,           0.0096288,           0.0096288
                  32,            0.023221,           0.0097216,                   0,             0.95943,             0.93988,             0.95932,             0.52863,            0.032139,            0.013577,                   0,           0.0096164,           0.0096164,           0.0096164
                  33,            0.022814,           0.0093947,                   0,             0.96087,             0.92692,             0.95215,             0.53649,            0.031186,            0.013853,                   0,            0.009604,            0.009604,            0.009604
                  34,            0.023127,           0.0085307,                   0,             0.96945,             0.93586,             0.95404,             0.52276,            0.032645,            0.013749,                   0,           0.0095916,           0.0095916,           0.0095916
                  35,            0.024274,           0.0092344,                   0,             0.95452,             0.94183,             0.95488,             0.51789,            0.031462,             0.01287,                   0,           0.0095793,           0.0095793,           0.0095793
                  36,            0.025036,           0.0088762,                   0,             0.95398,             0.95385,             0.95407,             0.51607,            0.034827,            0.012651,                   0,           0.0095669,           0.0095669,           0.0095669
                  37,            0.026593,             0.01101,                   0,             0.94637,              0.9502,             0.96354,             0.51357,            0.034719,            0.012549,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.023567,           0.0092521,                   0,             0.96444,             0.96154,             0.97313,             0.55037,            0.031627,             0.01214,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.026112,           0.0082112,                   0,             0.96492,             0.95222,             0.96583,             0.49726,             0.03135,            0.013382,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,            0.020275,           0.0077803,                   0,              0.9685,             0.94618,             0.96417,             0.53099,            0.030015,            0.012353,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,            0.023667,           0.0089139,                   0,              0.9566,             0.94103,             0.95292,             0.43699,            0.036314,            0.014561,                   0,            0.009505,            0.009505,            0.009505
                  42,             0.02313,             0.01003,                   0,             0.95301,             0.95513,              0.9626,             0.51073,            0.034193,            0.012869,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,            0.023992,           0.0080544,                   0,             0.96235,             0.95035,              0.9624,             0.54314,             0.03051,            0.012124,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,            0.029076,           0.0089338,                   0,             0.97073,             0.94872,             0.96349,             0.52097,            0.033846,            0.012972,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,            0.026763,           0.0097992,                   0,             0.96728,             0.94615,             0.95762,             0.55841,            0.030141,            0.013113,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,            0.024513,            0.010758,                   0,             0.96456,             0.94205,             0.95711,             0.53341,            0.030292,            0.013557,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.022886,           0.0099908,                   0,             0.96666,             0.92918,             0.95092,             0.54104,            0.031337,             0.01358,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,            0.022229,           0.0080196,                   0,             0.96646,             0.92366,              0.9465,             0.52347,            0.032377,            0.014069,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,             0.02789,           0.0081082,                   0,              0.9735,             0.94182,             0.96146,             0.55475,            0.029566,            0.013233,                   0,            0.009406,            0.009406,            0.009406
                  50,            0.020213,           0.0079195,                   0,             0.96478,             0.94487,             0.96151,               0.549,            0.030773,            0.013203,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.022224,           0.0083828,                   0,             0.96847,              0.9452,             0.95897,             0.52369,            0.031216,            0.013313,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,            0.022793,            0.010269,                   0,             0.95664,             0.96178,             0.96865,              0.5648,            0.029135,            0.011893,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,            0.021305,           0.0085702,                   0,             0.95998,             0.95324,             0.96417,             0.50608,            0.033993,            0.013582,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,            0.022574,           0.0086775,                   0,             0.95223,             0.95641,             0.96708,             0.53703,            0.029969,             0.01276,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.021432,           0.0094988,                   0,             0.95522,             0.92051,               0.951,             0.52341,             0.02961,            0.013437,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,            0.019967,           0.0075116,                   0,             0.96034,             0.92821,             0.95708,             0.53051,             0.03296,            0.013924,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.022657,           0.0083067,                   0,             0.96579,             0.94091,             0.95307,             0.51215,            0.034872,            0.015322,                   0,            0.009307,            0.009307,            0.009307
                  58,            0.024032,             0.00996,                   0,             0.96196,             0.94103,             0.96219,             0.54171,             0.03265,            0.013559,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,            0.021717,           0.0077439,                   0,             0.96908,             0.92418,             0.95802,             0.55392,            0.031146,            0.013278,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,            0.022601,            0.010181,                   0,             0.96228,              0.9485,             0.95721,             0.50694,            0.034284,            0.013776,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.026586,            0.010101,                   0,              0.9557,             0.94031,             0.95091,             0.50941,            0.033027,            0.013409,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,            0.021717,           0.0089749,                   0,             0.96634,             0.94359,             0.95987,             0.52069,            0.031378,            0.012859,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.020541,           0.0083411,                   0,             0.96262,             0.95738,             0.96515,             0.55422,            0.028756,            0.012318,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,             0.02273,           0.0092358,                   0,               0.958,             0.96282,             0.97055,             0.56606,            0.027882,            0.012104,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,            0.023491,           0.0095543,                   0,             0.95659,             0.94359,             0.95376,             0.53659,            0.031555,             0.01288,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.021837,            0.010049,                   0,             0.96051,             0.93537,             0.94943,             0.53591,            0.030139,            0.013129,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.022137,           0.0093392,                   0,              0.9608,             0.94276,             0.95423,             0.54352,            0.028322,            0.013201,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,             0.02265,           0.0078666,                   0,             0.95839,             0.94492,             0.95762,             0.55273,            0.029564,            0.013136,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,             0.02156,           0.0082658,                   0,             0.96976,             0.94568,             0.95644,             0.51438,            0.031282,            0.013517,                   0,           0.0091585,           0.0091585,           0.0091585
                  70,            0.022385,           0.0088708,                   0,             0.97312,                0.95,             0.96555,             0.57094,            0.028402,            0.012496,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,            0.022474,           0.0085206,                   0,             0.96284,             0.94615,             0.96275,             0.56951,            0.028404,            0.012533,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,            0.021831,           0.0092389,                   0,             0.95926,             0.93572,             0.94589,             0.52143,            0.031411,             0.01292,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.023042,           0.0093241,                   0,             0.96491,             0.95513,             0.96228,             0.55285,            0.028637,            0.013028,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.021435,           0.0080218,                   0,             0.96257,             0.94615,             0.95823,             0.57316,            0.029235,             0.01219,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,            0.024814,            0.010249,                   0,             0.96748,             0.95359,             0.96365,             0.56727,            0.027943,            0.012707,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.022885,           0.0086936,                   0,             0.97246,             0.95084,             0.96052,             0.55392,            0.030628,             0.01315,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.021359,           0.0088598,                   0,             0.97495,             0.94803,             0.96681,             0.57705,            0.027832,            0.012693,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,             0.02054,           0.0080188,                   0,             0.96882,             0.94487,             0.96928,             0.57394,            0.029805,            0.013443,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.018723,           0.0074124,                   0,             0.97124,             0.94103,              0.9698,             0.57223,             0.03012,            0.013042,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.021786,           0.0078543,                   0,             0.95724,             0.94705,              0.9567,              0.5585,            0.030299,            0.012725,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,            0.024104,           0.0088886,                   0,             0.96685,             0.93488,             0.95814,             0.56141,            0.032617,             0.01285,                   0,             0.00901,             0.00901,             0.00901
                  82,            0.020453,           0.0078664,                   0,             0.95891,             0.94103,             0.95908,             0.56998,            0.029648,              0.0124,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.020985,           0.0090411,                   0,             0.96676,             0.94103,             0.95651,             0.49963,            0.033044,            0.013697,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.023086,           0.0080785,                   0,             0.96458,             0.94279,             0.96212,             0.54961,            0.028299,            0.012949,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,            0.022497,            0.008827,                   0,             0.96178,             0.93551,             0.95706,             0.53912,              0.0307,             0.01441,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,            0.024992,           0.0098418,                   0,             0.95828,             0.93462,              0.9545,             0.50774,            0.031355,            0.014453,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.022667,           0.0086679,                   0,             0.97356,             0.94487,             0.96376,             0.54601,            0.029435,            0.013195,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,             0.02165,           0.0077061,                   0,             0.96128,             0.95482,             0.96246,             0.55573,            0.030518,            0.013276,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,            0.022906,           0.0080132,                   0,             0.96868,             0.93846,             0.96241,             0.55713,            0.030448,            0.013261,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.023314,            0.008266,                   0,             0.96476,              0.9476,             0.96388,             0.57157,            0.029938,            0.013111,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,            0.020867,           0.0077004,                   0,              0.9635,             0.94751,             0.96384,             0.58108,            0.027957,            0.012865,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,            0.019543,           0.0070187,                   0,              0.9718,             0.94872,             0.96583,             0.56327,            0.028828,            0.013307,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,            0.021057,           0.0078365,                   0,             0.96567,             0.94615,             0.96533,             0.56052,            0.027742,            0.012874,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.020736,           0.0082739,                   0,             0.96811,             0.94872,             0.96231,             0.55608,            0.029029,            0.013387,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,            0.022124,           0.0090334,                   0,              0.9752,             0.95256,             0.97185,             0.57857,            0.028587,            0.012997,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.019728,            0.010686,                   0,             0.96356,             0.95513,             0.97095,             0.54608,            0.030821,            0.013046,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.019036,           0.0078349,                   0,             0.97544,             0.95385,              0.9709,             0.57893,            0.026022,            0.011878,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.020126,           0.0075528,                   0,             0.96989,             0.94971,             0.96602,             0.55252,            0.029618,            0.013138,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.021263,           0.0089865,                   0,             0.96115,             0.95144,             0.96138,             0.56256,            0.027878,            0.012665,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.020475,           0.0074177,                   0,             0.96123,                0.95,             0.96567,             0.57069,            0.028734,            0.012977,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,            0.020199,           0.0076992,                   0,             0.96419,             0.93215,             0.95108,              0.5708,            0.030646,             0.01398,                   0,           0.0087625,           0.0087625,           0.0087625
                 102,             0.01968,           0.0075667,                   0,             0.97223,             0.94246,             0.95571,             0.57217,            0.028559,            0.013369,                   0,           0.0087501,           0.0087501,           0.0087501
                 103,            0.022371,           0.0079557,                   0,             0.97753,             0.94818,             0.96724,             0.57391,            0.027811,            0.012763,                   0,           0.0087378,           0.0087378,           0.0087378
                 104,            0.022284,           0.0087848,                   0,             0.96654,             0.94359,             0.95745,             0.54757,            0.030158,            0.013013,                   0,           0.0087254,           0.0087254,           0.0087254
                 105,            0.019612,           0.0073466,                   0,             0.97341,             0.94744,             0.96399,             0.55516,            0.027756,            0.012916,                   0,            0.008713,            0.008713,            0.008713
                 106,             0.01891,            0.010179,                   0,             0.97007,             0.95569,              0.9676,             0.55951,            0.027153,            0.012882,                   0,           0.0087006,           0.0087006,           0.0087006
                 107,            0.020701,           0.0080458,                   0,             0.97649,             0.95871,             0.97566,             0.58149,            0.028496,             0.01218,                   0,           0.0086882,           0.0086882,           0.0086882
                 108,            0.024456,           0.0074536,                   0,             0.97425,             0.94872,             0.97224,             0.57854,            0.027329,            0.012423,                   0,           0.0086759,           0.0086759,           0.0086759
                 109,            0.019655,           0.0073746,                   0,             0.96827,             0.95641,             0.96868,             0.57258,            0.028532,            0.012076,                   0,           0.0086635,           0.0086635,           0.0086635
                 110,            0.020315,           0.0081752,                   0,             0.96643,             0.95964,             0.97128,             0.56072,            0.029386,            0.012685,                   0,           0.0086511,           0.0086511,           0.0086511
                 111,             0.01913,           0.0077454,                   0,             0.96559,             0.95128,             0.97252,             0.57573,            0.028498,            0.012694,                   0,           0.0086388,           0.0086388,           0.0086388
                 112,            0.020634,           0.0086363,                   0,             0.96434,             0.94359,              0.9612,             0.54177,            0.029761,             0.01311,                   0,           0.0086264,           0.0086264,           0.0086264
                 113,            0.020951,           0.0091117,                   0,             0.95907,             0.95256,             0.96253,             0.54318,            0.030334,            0.013759,                   0,            0.008614,            0.008614,            0.008614
                 114,            0.021217,           0.0076778,                   0,             0.96679,             0.94872,             0.96347,             0.57324,            0.029871,            0.013295,                   0,           0.0086016,           0.0086016,           0.0086016
                 115,            0.022384,            0.009071,                   0,             0.96366,             0.95897,             0.97169,             0.56549,            0.028189,             0.01299,                   0,           0.0085893,           0.0085893,           0.0085893
                 116,            0.021308,           0.0084429,                   0,             0.95854,             0.94861,             0.96467,              0.5426,            0.029687,            0.013488,                   0,           0.0085769,           0.0085769,           0.0085769
                 117,            0.018952,            0.007152,                   0,             0.97609,             0.94198,             0.96882,             0.57781,            0.028395,            0.013487,                   0,           0.0085645,           0.0085645,           0.0085645
                 118,            0.019914,            0.007192,                   0,             0.97466,             0.93695,             0.96064,             0.56619,            0.031262,             0.01419,                   0,           0.0085521,           0.0085521,           0.0085521
                 119,             0.01834,           0.0085931,                   0,             0.97726,             0.93658,             0.96392,             0.56682,            0.031686,            0.014404,                   0,           0.0085398,           0.0085398,           0.0085398
                 120,            0.018005,           0.0088797,                   0,             0.96609,             0.94979,             0.96932,             0.58246,            0.027142,            0.012703,                   0,           0.0085274,           0.0085274,           0.0085274
                 121,            0.022563,            0.008121,                   0,             0.97021,             0.96023,             0.97645,              0.5854,            0.027695,            0.012853,                   0,            0.008515,            0.008515,            0.008515
                 122,            0.019756,            0.008342,                   0,             0.96542,             0.96282,             0.97501,             0.57816,            0.026679,            0.012416,                   0,           0.0085026,           0.0085026,           0.0085026
                 123,            0.019132,           0.0079529,                   0,              0.9721,             0.94872,             0.96881,             0.57352,            0.027933,            0.012826,                   0,           0.0084903,           0.0084903,           0.0084903
                 124,            0.017722,           0.0075983,                   0,             0.97265,             0.95741,             0.97121,             0.57429,            0.027805,            0.012486,                   0,           0.0084779,           0.0084779,           0.0084779
                 125,            0.019302,           0.0082892,                   0,             0.97009,             0.95634,             0.97138,             0.54591,            0.029837,            0.013351,                   0,           0.0084655,           0.0084655,           0.0084655
                 126,            0.018644,           0.0068424,                   0,             0.96818,             0.95256,             0.96895,             0.57867,            0.027147,            0.012551,                   0,           0.0084531,           0.0084531,           0.0084531
                 127,             0.01996,           0.0069837,                   0,             0.95778,                0.95,             0.95934,             0.57582,            0.028667,            0.012968,                   0,           0.0084408,           0.0084408,           0.0084408
                 128,            0.022723,           0.0092942,                   0,             0.96592,             0.94478,             0.96459,             0.58207,            0.027892,            0.012641,                   0,           0.0084284,           0.0084284,           0.0084284
                 129,            0.021136,            0.010314,                   0,             0.95989,             0.96154,             0.97001,             0.55899,            0.029608,            0.013002,                   0,            0.008416,            0.008416,            0.008416
                 130,            0.017956,           0.0077795,                   0,             0.95778,             0.95971,             0.96928,             0.57566,            0.028435,            0.012646,                   0,           0.0084036,           0.0084036,           0.0084036
                 131,            0.018375,           0.0080477,                   0,             0.96357,             0.96026,             0.97435,             0.59548,             0.02673,            0.012616,                   0,           0.0083913,           0.0083913,           0.0083913
                 132,             0.01955,            0.008333,                   0,             0.96866,             0.95108,             0.96789,             0.58249,            0.027925,            0.013331,                   0,           0.0083789,           0.0083789,           0.0083789
                 133,            0.019416,            0.007076,                   0,             0.96744,             0.95239,             0.96757,             0.55674,            0.027596,            0.012765,                   0,           0.0083665,           0.0083665,           0.0083665
                 134,            0.019075,           0.0084353,                   0,             0.97261,             0.95602,             0.97143,             0.56715,            0.028367,            0.013178,                   0,           0.0083541,           0.0083541,           0.0083541
                 135,             0.01872,           0.0082153,                   0,             0.96605,             0.95897,             0.96835,             0.55821,            0.028756,            0.013088,                   0,           0.0083418,           0.0083418,           0.0083418
                 136,            0.018692,           0.0083959,                   0,             0.96738,             0.95053,              0.9679,             0.58554,             0.02778,            0.013109,                   0,           0.0083294,           0.0083294,           0.0083294
                 137,            0.018925,           0.0081667,                   0,             0.96746,             0.95303,              0.9677,              0.5787,            0.028218,            0.013404,                   0,            0.008317,            0.008317,            0.008317
                 138,            0.018072,           0.0072497,                   0,             0.95952,             0.94203,             0.96248,             0.55557,             0.02913,            0.013995,                   0,           0.0083046,           0.0083046,           0.0083046
                 139,            0.020909,           0.0087077,                   0,             0.96597,             0.95385,             0.96687,             0.56875,              0.0289,             0.01297,                   0,           0.0082922,           0.0082922,           0.0082922
                 140,            0.019307,           0.0084845,                   0,             0.96532,             0.95385,             0.96818,             0.58624,            0.027241,             0.01271,                   0,           0.0082799,           0.0082799,           0.0082799
                 141,            0.018235,            0.008574,                   0,             0.97123,             0.95227,             0.96752,             0.58039,            0.027727,            0.013516,                   0,           0.0082675,           0.0082675,           0.0082675
                 142,            0.018597,           0.0078908,                   0,             0.96577,             0.94057,             0.95915,             0.57242,            0.027328,            0.013207,                   0,           0.0082551,           0.0082551,           0.0082551
                 143,            0.018477,           0.0074161,                   0,             0.97008,             0.95615,             0.97016,             0.57332,            0.028372,            0.013191,                   0,           0.0082428,           0.0082428,           0.0082428
                 144,            0.017978,           0.0083705,                   0,             0.96889,             0.95769,             0.97459,              0.5857,            0.028129,            0.012885,                   0,           0.0082304,           0.0082304,           0.0082304
                 145,            0.018375,           0.0078166,                   0,               0.964,             0.96131,             0.97344,             0.57661,            0.028093,            0.012936,                   0,            0.008218,            0.008218,            0.008218
                 146,            0.018372,           0.0070079,                   0,             0.97489,             0.95128,              0.9701,             0.59007,            0.027915,            0.012587,                   0,           0.0082056,           0.0082056,           0.0082056
                 147,            0.018648,           0.0084014,                   0,             0.96757,             0.95385,             0.96687,             0.58448,            0.030179,            0.012728,                   0,           0.0081932,           0.0081932,           0.0081932
                 148,            0.018478,           0.0099586,                   0,              0.9715,             0.95385,             0.96473,             0.57342,            0.030717,            0.013319,                   0,           0.0081809,           0.0081809,           0.0081809
                 149,            0.020346,           0.0083412,                   0,             0.97057,             0.95128,             0.96966,              0.5716,            0.028581,             0.01291,                   0,           0.0081685,           0.0081685,           0.0081685
                 150,             0.01937,             0.01009,                   0,             0.96984,             0.94825,             0.96091,             0.56819,            0.029266,            0.013223,                   0,           0.0081561,           0.0081561,           0.0081561
                 151,            0.017092,           0.0092799,                   0,             0.97358,             0.94499,             0.96096,             0.57016,            0.028249,            0.013599,                   0,           0.0081437,           0.0081437,           0.0081437
                 152,            0.018065,           0.0076933,                   0,             0.97251,             0.95234,             0.96607,             0.57648,            0.027331,            0.013052,                   0,           0.0081314,           0.0081314,           0.0081314
                 153,            0.017674,           0.0067504,                   0,             0.97124,             0.95255,               0.962,             0.58415,            0.027268,            0.012661,                   0,            0.008119,            0.008119,            0.008119
                 154,            0.019071,           0.0072197,                   0,             0.97004,             0.95473,             0.96419,             0.58694,            0.027222,            0.012369,                   0,           0.0081066,           0.0081066,           0.0081066
                 155,            0.023484,            0.010558,                   0,             0.96665,             0.95513,             0.96318,             0.57033,            0.028798,            0.012694,                   0,           0.0080942,           0.0080942,           0.0080942
                 156,             0.01811,           0.0079829,                   0,             0.96756,              0.9559,             0.96693,              0.5793,             0.02683,            0.012464,                   0,           0.0080819,           0.0080819,           0.0080819
                 157,            0.019687,           0.0089238,                   0,             0.96867,             0.95126,              0.9636,             0.57663,            0.027527,            0.012674,                   0,           0.0080695,           0.0080695,           0.0080695
                 158,            0.018057,           0.0091175,                   0,             0.96873,                0.95,             0.96769,              0.5946,            0.027184,            0.012421,                   0,           0.0080571,           0.0080571,           0.0080571
                 159,            0.018322,           0.0071288,                   0,             0.97444,                0.95,             0.97198,             0.59493,            0.027502,             0.01244,                   0,           0.0080447,           0.0080447,           0.0080447
                 160,            0.020698,           0.0069504,                   0,             0.96835,             0.94147,             0.96314,             0.59354,            0.027768,            0.012806,                   0,           0.0080324,           0.0080324,           0.0080324
                 161,            0.019978,           0.0078875,                   0,             0.97077,              0.9368,             0.96168,             0.56821,            0.030203,            0.013644,                   0,             0.00802,             0.00802,             0.00802
                 162,            0.021612,           0.0076645,                   0,              0.9666,             0.94615,             0.96234,             0.59059,            0.028676,            0.013075,                   0,           0.0080076,           0.0080076,           0.0080076
                 163,            0.019098,           0.0080268,                   0,             0.96637,             0.93846,             0.96007,             0.56725,            0.029604,            0.013841,                   0,           0.0079953,           0.0079953,           0.0079953
                 164,            0.019469,           0.0075424,                   0,             0.96962,             0.94615,             0.96363,             0.56596,             0.02944,            0.013759,                   0,           0.0079829,           0.0079829,           0.0079829
                 165,            0.018959,           0.0073602,                   0,             0.95882,              0.9553,             0.96709,             0.58991,            0.027858,            0.012927,                   0,           0.0079705,           0.0079705,           0.0079705
                 166,            0.017885,           0.0069783,                   0,              0.9662,             0.95296,             0.97171,             0.59106,            0.027993,            0.013202,                   0,           0.0079581,           0.0079581,           0.0079581
                 167,            0.019516,            0.008355,                   0,             0.96997,             0.95245,             0.96711,             0.59239,            0.027003,            0.013177,                   0,           0.0079457,           0.0079457,           0.0079457
                 168,             0.01561,           0.0074241,                   0,             0.96131,             0.95897,             0.96357,             0.59407,            0.026798,            0.013055,                   0,           0.0079334,           0.0079334,           0.0079334
