               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.029214,           0.0097124,                   0,              0.9644,             0.95513,             0.97381,             0.54224,             0.03487,           0.0093977,                   0,            0.054901,            0.004901,            0.004901
                  17,            0.028825,           0.0096562,                   0,             0.96385,             0.95513,             0.96942,             0.51611,             0.03577,           0.0098153,                   0,            0.052189,           0.0051885,           0.0051885
                  18,             0.02788,           0.0099834,                   0,              0.9672,             0.95641,             0.97338,             0.53592,            0.033147,           0.0093467,                   0,            0.049475,           0.0054753,           0.0054753
                  19,            0.027824,            0.010502,                   0,             0.96984,             0.94819,             0.97133,             0.51847,            0.035551,           0.0098255,                   0,            0.046761,           0.0057613,           0.0057613
                  20,            0.027334,            0.010247,                   0,               0.965,             0.95897,             0.97499,             0.54945,            0.042639,             0.00923,                   0,            0.044047,           0.0060465,           0.0060465
                  21,            0.029451,           0.0098251,                   0,             0.96929,             0.95256,             0.97494,             0.53346,            0.041164,           0.0093066,                   0,            0.041331,           0.0063311,           0.0063311
                  22,            0.030404,            0.010063,                   0,             0.97321,             0.93143,              0.9652,             0.53948,            0.033971,           0.0095761,                   0,            0.038615,           0.0066149,           0.0066149
                  23,            0.025968,            0.010048,                   0,             0.97323,             0.93225,             0.96572,             0.51139,            0.037661,            0.010339,                   0,            0.035898,           0.0068979,           0.0068979
                  24,            0.028435,            0.010772,                   0,              0.9734,             0.93462,             0.96972,             0.53991,            0.034597,            0.009825,                   0,             0.03318,           0.0071802,           0.0071802
                  25,            0.026761,            0.010678,                   0,             0.96109,             0.95009,             0.96678,             0.52457,            0.032886,           0.0099697,                   0,            0.030462,           0.0074618,           0.0074618
                  26,             0.02546,            0.010921,                   0,             0.95976,             0.94795,             0.96309,             0.50207,            0.034073,           0.0098743,                   0,            0.027743,           0.0077426,           0.0077426
                  27,            0.024643,            0.010609,                   0,             0.95853,             0.95256,             0.96702,             0.53954,            0.033978,            0.009873,                   0,            0.025023,           0.0080227,           0.0080227
                  28,            0.025402,            0.011281,                   0,             0.97614,             0.94402,             0.97386,             0.53535,            0.031727,            0.009497,                   0,            0.022302,            0.008302,            0.008302
                  29,            0.026558,            0.011031,                   0,             0.95796,             0.95641,             0.96979,             0.49648,            0.033947,            0.010206,                   0,            0.019581,           0.0085806,           0.0085806
                  30,            0.026703,            0.011397,                   0,             0.97145,             0.95385,             0.97263,             0.52783,            0.032898,           0.0090975,                   0,            0.016858,           0.0088585,           0.0088585
                  31,            0.028655,             0.01138,                   0,             0.95693,             0.95897,             0.96705,             0.51642,            0.034382,           0.0092396,                   0,            0.014136,           0.0091356,           0.0091356
                  32,             0.02754,            0.011128,                   0,             0.96771,             0.94487,             0.96378,             0.50724,            0.033516,           0.0094246,                   0,            0.011412,           0.0094119,           0.0094119
                  33,            0.025651,            0.011056,                   0,             0.96723,             0.94744,             0.96846,              0.4801,            0.038068,           0.0098997,                   0,           0.0095916,           0.0095916,           0.0095916
                  34,            0.027625,            0.011339,                   0,             0.96973,             0.93846,             0.96377,             0.51756,            0.032432,            0.009648,                   0,           0.0095916,           0.0095916,           0.0095916
                  35,            0.025773,            0.010721,                   0,             0.96863,             0.93974,             0.96589,             0.51488,            0.034867,            0.010076,                   0,           0.0095793,           0.0095793,           0.0095793
                  36,            0.026503,            0.011777,                   0,              0.9642,             0.93236,             0.95797,              0.5153,            0.034294,           0.0097135,                   0,           0.0095669,           0.0095669,           0.0095669
                  37,            0.026832,            0.011021,                   0,             0.97474,             0.94001,             0.97093,             0.52381,            0.034118,           0.0095873,                   0,           0.0095545,           0.0095545,           0.0095545
                  38,            0.026262,            0.011342,                   0,             0.97312,             0.92815,             0.96211,             0.52836,            0.032922,           0.0097498,                   0,           0.0095421,           0.0095421,           0.0095421
                  39,            0.026148,            0.011499,                   0,             0.96827,             0.94231,             0.96565,             0.48493,            0.033478,           0.0099872,                   0,           0.0095298,           0.0095298,           0.0095298
                  40,            0.026791,            0.011557,                   0,             0.96294,             0.94872,             0.96439,             0.51261,            0.032133,           0.0096836,                   0,           0.0095174,           0.0095174,           0.0095174
                  41,            0.026306,            0.011203,                   0,             0.96265,             0.93718,             0.95608,             0.48664,            0.037396,            0.010112,                   0,            0.009505,            0.009505,            0.009505
                  42,            0.027391,            0.011396,                   0,             0.96602,             0.94487,             0.96637,             0.50778,            0.033465,           0.0095942,                   0,           0.0094926,           0.0094926,           0.0094926
                  43,            0.027476,            0.011151,                   0,             0.96034,              0.9312,             0.96594,             0.51052,            0.033673,           0.0099266,                   0,           0.0094803,           0.0094803,           0.0094803
                  44,             0.02776,            0.011029,                   0,             0.95846,              0.9467,              0.9653,              0.5252,            0.033461,           0.0096691,                   0,           0.0094679,           0.0094679,           0.0094679
                  45,            0.026994,            0.010746,                   0,             0.96104,             0.94231,             0.96577,             0.51902,            0.034746,           0.0096967,                   0,           0.0094555,           0.0094555,           0.0094555
                  46,            0.027339,            0.011555,                   0,             0.96002,             0.95432,             0.97157,             0.54549,            0.032201,           0.0094225,                   0,           0.0094431,           0.0094431,           0.0094431
                  47,            0.026599,            0.010961,                   0,             0.96555,             0.93419,             0.96307,             0.50656,            0.034051,           0.0097799,                   0,           0.0094307,           0.0094307,           0.0094307
                  48,            0.027116,             0.01157,                   0,             0.96729,             0.94783,             0.96592,             0.53011,            0.032296,           0.0093772,                   0,           0.0094184,           0.0094184,           0.0094184
                  49,            0.027365,            0.011161,                   0,             0.97046,             0.93333,             0.96314,              0.5221,             0.03336,            0.010054,                   0,            0.009406,            0.009406,            0.009406
                  50,            0.026427,            0.010708,                   0,             0.96434,             0.93603,             0.96243,             0.51038,            0.031541,           0.0099701,                   0,           0.0093936,           0.0093936,           0.0093936
                  51,            0.028088,            0.011612,                   0,             0.95686,             0.93833,             0.95807,             0.48123,            0.038808,            0.010487,                   0,           0.0093813,           0.0093813,           0.0093813
                  52,             0.02812,             0.01098,                   0,             0.96809,             0.93361,             0.95964,             0.50559,            0.032902,            0.010202,                   0,           0.0093689,           0.0093689,           0.0093689
                  53,            0.024888,            0.010905,                   0,             0.96969,             0.93205,             0.96392,             0.52635,             0.03281,            0.010636,                   0,           0.0093565,           0.0093565,           0.0093565
                  54,             0.02622,            0.011689,                   0,             0.95328,             0.94872,             0.95502,              0.5041,            0.034458,           0.0099033,                   0,           0.0093441,           0.0093441,           0.0093441
                  55,            0.027923,            0.011971,                   0,             0.95084,             0.94227,             0.95651,             0.47783,            0.035718,            0.010305,                   0,           0.0093317,           0.0093317,           0.0093317
                  56,            0.028662,             0.01146,                   0,             0.95352,             0.94103,             0.95488,             0.49699,            0.033152,            0.010044,                   0,           0.0093194,           0.0093194,           0.0093194
                  57,            0.027074,             0.01138,                   0,             0.97141,             0.94103,             0.96859,             0.51842,            0.032671,           0.0096058,                   0,            0.009307,            0.009307,            0.009307
                  58,            0.027669,            0.010903,                   0,             0.96865,             0.95385,             0.96656,             0.51718,            0.033015,           0.0097961,                   0,           0.0092946,           0.0092946,           0.0092946
                  59,            0.027158,            0.010583,                   0,             0.95723,             0.94679,              0.9631,             0.49581,            0.034379,            0.010368,                   0,           0.0092823,           0.0092823,           0.0092823
                  60,            0.028087,            0.011978,                   0,             0.96575,             0.93992,             0.96083,             0.50939,            0.034177,           0.0099862,                   0,           0.0092699,           0.0092699,           0.0092699
                  61,            0.026852,            0.011234,                   0,             0.96224,             0.94735,             0.96314,             0.52696,            0.033652,             0.01015,                   0,           0.0092575,           0.0092575,           0.0092575
                  62,              0.0266,            0.011214,                   0,             0.95798,             0.93846,             0.96056,             0.49629,            0.033763,            0.010331,                   0,           0.0092451,           0.0092451,           0.0092451
                  63,            0.025599,               0.011,                   0,             0.96164,             0.91923,             0.95315,             0.50369,            0.034555,            0.010473,                   0,           0.0092327,           0.0092327,           0.0092327
                  64,            0.027378,            0.011541,                   0,             0.95294,             0.91154,             0.93965,             0.43142,            0.038857,            0.011364,                   0,           0.0092204,           0.0092204,           0.0092204
                  65,            0.028247,            0.011679,                   0,             0.95666,             0.93395,             0.96296,             0.51819,            0.032904,            0.010088,                   0,            0.009208,            0.009208,            0.009208
                  66,            0.027265,            0.011154,                   0,             0.96992,              0.9359,             0.96703,             0.50271,            0.036271,            0.010128,                   0,           0.0091956,           0.0091956,           0.0091956
                  67,            0.028133,            0.011655,                   0,             0.94743,             0.94741,             0.96672,             0.51038,            0.032927,           0.0095619,                   0,           0.0091833,           0.0091833,           0.0091833
                  68,            0.026144,            0.011265,                   0,             0.95687,             0.93462,             0.96452,              0.4889,             0.03491,            0.010147,                   0,           0.0091709,           0.0091709,           0.0091709
                  69,            0.026601,            0.011149,                   0,             0.95973,             0.94487,             0.96525,             0.51946,            0.033171,           0.0098047,                   0,           0.0091585,           0.0091585,           0.0091585
                  70,            0.025836,            0.011313,                   0,             0.94723,             0.94357,              0.9603,             0.48262,            0.034268,           0.0098629,                   0,           0.0091461,           0.0091461,           0.0091461
                  71,            0.025777,            0.011252,                   0,             0.95151,             0.95641,              0.9603,             0.51009,            0.032195,           0.0094824,                   0,           0.0091337,           0.0091337,           0.0091337
                  72,            0.025918,            0.011125,                   0,             0.95986,             0.93718,             0.96089,             0.49037,             0.03496,            0.010129,                   0,           0.0091214,           0.0091214,           0.0091214
                  73,            0.027976,            0.010579,                   0,             0.96117,              0.9359,              0.9582,             0.50518,            0.033345,           0.0097029,                   0,            0.009109,            0.009109,            0.009109
                  74,            0.026342,            0.011294,                   0,             0.95851,             0.94773,             0.96877,             0.52276,            0.033956,            0.009536,                   0,           0.0090966,           0.0090966,           0.0090966
                  75,             0.02682,            0.011313,                   0,             0.95564,             0.95769,             0.96587,             0.52456,            0.034293,           0.0096067,                   0,           0.0090843,           0.0090843,           0.0090843
                  76,            0.026261,            0.011622,                   0,             0.95343,             0.94744,             0.96395,             0.51906,            0.033574,           0.0099113,                   0,           0.0090719,           0.0090719,           0.0090719
                  77,            0.026052,            0.011676,                   0,             0.95693,             0.94744,             0.96238,             0.51124,            0.033317,           0.0098616,                   0,           0.0090595,           0.0090595,           0.0090595
                  78,            0.025546,             0.01128,                   0,             0.95051,             0.93576,             0.95252,             0.50276,            0.034952,            0.010502,                   0,           0.0090471,           0.0090471,           0.0090471
                  79,            0.026873,            0.011285,                   0,             0.96081,             0.93077,             0.95018,             0.49596,            0.034502,            0.010554,                   0,           0.0090347,           0.0090347,           0.0090347
                  80,            0.026993,            0.011029,                   0,             0.95198,              0.9404,             0.95937,             0.48568,            0.033676,            0.010674,                   0,           0.0090224,           0.0090224,           0.0090224
                  81,             0.02735,             0.01203,                   0,             0.95665,             0.93718,             0.95573,             0.51522,            0.032793,            0.010222,                   0,             0.00901,             0.00901,             0.00901
                  82,             0.02657,            0.011139,                   0,             0.94131,             0.94584,             0.95135,             0.49911,             0.03299,            0.010301,                   0,           0.0089976,           0.0089976,           0.0089976
                  83,            0.026454,            0.011167,                   0,             0.94746,             0.93846,             0.95018,             0.51971,            0.032238,              0.0101,                   0,           0.0089853,           0.0089853,           0.0089853
                  84,            0.026427,            0.011595,                   0,             0.94103,             0.92692,             0.93551,             0.43805,            0.036715,            0.010461,                   0,           0.0089729,           0.0089729,           0.0089729
                  85,            0.026728,            0.011432,                   0,             0.96009,             0.92821,             0.95298,             0.49779,            0.032035,           0.0098737,                   0,           0.0089605,           0.0089605,           0.0089605
                  86,            0.026124,            0.011654,                   0,             0.96392,             0.92471,              0.9528,             0.50779,            0.032959,            0.010008,                   0,           0.0089481,           0.0089481,           0.0089481
                  87,            0.026252,            0.011368,                   0,              0.9506,             0.94359,             0.95661,             0.49139,            0.032421,           0.0097939,                   0,           0.0089358,           0.0089358,           0.0089358
                  88,            0.026039,            0.011695,                   0,             0.95121,             0.94991,             0.96094,             0.50955,            0.034764,           0.0099335,                   0,           0.0089234,           0.0089234,           0.0089234
                  89,            0.025941,             0.01077,                   0,             0.96171,             0.93384,             0.95637,             0.51466,            0.034789,           0.0099869,                   0,            0.008911,            0.008911,            0.008911
                  90,            0.023913,            0.011229,                   0,             0.97131,             0.95493,             0.97584,             0.53603,            0.032075,           0.0096428,                   0,           0.0088986,           0.0088986,           0.0088986
                  91,            0.025899,            0.011095,                   0,             0.96227,             0.94836,             0.96614,             0.52462,            0.033981,           0.0097796,                   0,           0.0088863,           0.0088863,           0.0088863
                  92,            0.026282,            0.011329,                   0,             0.96477,             0.94786,             0.96561,             0.51371,            0.033113,           0.0094351,                   0,           0.0088739,           0.0088739,           0.0088739
                  93,            0.026647,            0.011521,                   0,             0.95945,             0.94042,             0.95651,             0.50249,            0.034354,           0.0095129,                   0,           0.0088615,           0.0088615,           0.0088615
                  94,            0.025759,            0.011127,                   0,             0.96335,             0.94872,             0.96382,             0.49462,            0.036583,            0.009602,                   0,           0.0088491,           0.0088491,           0.0088491
                  95,            0.025668,            0.011481,                   0,             0.96432,                0.95,             0.96556,             0.51754,             0.03491,           0.0094011,                   0,           0.0088368,           0.0088368,           0.0088368
                  96,            0.026512,            0.010708,                   0,             0.97091,             0.95128,              0.9668,             0.53843,            0.032303,           0.0092432,                   0,           0.0088244,           0.0088244,           0.0088244
                  97,            0.025288,            0.011777,                   0,             0.97369,             0.94877,              0.9719,             0.52089,            0.032812,           0.0092932,                   0,            0.008812,            0.008812,            0.008812
                  98,            0.025684,            0.011138,                   0,              0.9656,             0.95256,             0.97072,             0.53068,            0.032539,           0.0092446,                   0,           0.0087996,           0.0087996,           0.0087996
                  99,            0.025637,            0.010797,                   0,             0.97325,             0.94872,             0.96867,             0.52726,              0.0341,           0.0094166,                   0,           0.0087872,           0.0087872,           0.0087872
                 100,            0.026216,            0.011062,                   0,             0.96977,             0.95256,             0.96743,             0.51622,            0.031524,            0.009613,                   0,           0.0087749,           0.0087749,           0.0087749
                 101,            0.027373,            0.010841,                   0,              0.9701,             0.95683,             0.96779,             0.51046,            0.031961,           0.0093647,                   0,           0.0087625,           0.0087625,           0.0087625
                 102,            0.028077,            0.010731,                   0,             0.96743,             0.95216,             0.96779,             0.53159,            0.031715,           0.0093448,                   0,           0.0087501,           0.0087501,           0.0087501
                 103,            0.025866,            0.010693,                   0,             0.96716,             0.94744,             0.97063,             0.52358,            0.033143,           0.0094906,                   0,           0.0087378,           0.0087378,           0.0087378
                 104,            0.026647,            0.011052,                   0,             0.97089,             0.94087,             0.96905,             0.53716,            0.030312,           0.0096318,                   0,           0.0087254,           0.0087254,           0.0087254
                 105,            0.025474,            0.011146,                   0,             0.96192,             0.93918,             0.96227,              0.5244,            0.032642,           0.0099955,                   0,            0.008713,            0.008713,            0.008713
                 106,            0.026088,            0.010592,                   0,             0.96176,             0.93508,             0.96802,             0.51759,            0.034151,            0.010056,                   0,           0.0087006,           0.0087006,           0.0087006
                 107,             0.02623,             0.01139,                   0,             0.96574,             0.94487,             0.96626,              0.5372,             0.03179,            0.009588,                   0,           0.0086882,           0.0086882,           0.0086882
                 108,            0.026202,            0.010794,                   0,             0.96593,                0.95,             0.97296,             0.52089,            0.033549,           0.0096133,                   0,           0.0086759,           0.0086759,           0.0086759
                 109,            0.025506,            0.011167,                   0,             0.96966,             0.94235,              0.9711,             0.54395,             0.03257,           0.0093529,                   0,           0.0086635,           0.0086635,           0.0086635
                 110,            0.027393,            0.010958,                   0,             0.96744,             0.95221,              0.9684,             0.51928,             0.03091,           0.0094646,                   0,           0.0086511,           0.0086511,           0.0086511
