               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.022678,            0.008648,                   0,             0.96466,             0.94325,              0.9591,              0.6373,            0.021284,           0.0088745,                   0,           0.0086635,           0.0086635,           0.0086635
                 110,            0.022173,           0.0079999,                   0,             0.96454,             0.93305,             0.95753,             0.64451,            0.021871,           0.0089153,                   0,           0.0086511,           0.0086511,           0.0086511
                 111,            0.023624,            0.008463,                   0,             0.96447,             0.93793,             0.96079,             0.64761,            0.022497,           0.0092518,                   0,           0.0086388,           0.0086388,           0.0086388
                 112,            0.021624,           0.0082374,                   0,             0.96267,             0.94698,             0.96353,             0.65284,            0.021968,           0.0091632,                   0,           0.0086264,           0.0086264,           0.0086264
                 113,            0.022074,           0.0081413,                   0,             0.97714,             0.93521,              0.9667,             0.62265,            0.023604,           0.0097555,                   0,            0.008614,            0.008614,            0.008614
                 114,            0.022794,           0.0083001,                   0,             0.97179,             0.93521,             0.96294,             0.64567,            0.022008,            0.009249,                   0,           0.0086016,           0.0086016,           0.0086016
                 115,            0.022292,           0.0076126,                   0,             0.96674,             0.93521,             0.96309,             0.65496,            0.023172,           0.0094019,                   0,           0.0085893,           0.0085893,           0.0085893
                 116,            0.022986,           0.0083975,                   0,             0.96489,             0.94972,             0.97406,             0.65771,            0.021517,           0.0089576,                   0,           0.0085769,           0.0085769,           0.0085769
                 117,            0.022273,           0.0084163,                   0,             0.96907,             0.94751,             0.97163,             0.66049,             0.02113,            0.008854,                   0,           0.0085645,           0.0085645,           0.0085645
                 118,            0.023021,           0.0080073,                   0,             0.96752,              0.9651,             0.97389,             0.65263,            0.021547,           0.0088319,                   0,           0.0085521,           0.0085521,           0.0085521
                 119,            0.021228,           0.0077478,                   0,             0.97101,             0.94032,             0.96403,             0.65052,             0.02143,           0.0090329,                   0,           0.0085398,           0.0085398,           0.0085398
                 120,            0.021256,           0.0084782,                   0,             0.96737,             0.93737,             0.95844,             0.63698,            0.022212,           0.0094595,                   0,           0.0085274,           0.0085274,           0.0085274
                 121,            0.022438,           0.0082294,                   0,             0.97292,             0.93119,             0.96134,             0.65388,            0.022007,            0.009363,                   0,            0.008515,            0.008515,            0.008515
                 122,            0.022655,           0.0077196,                   0,             0.96602,             0.93305,             0.96189,             0.65677,            0.021675,            0.009168,                   0,           0.0085026,           0.0085026,           0.0085026
                 123,            0.021968,            0.008511,                   0,             0.97063,             0.93521,             0.96175,               0.647,             0.02226,            0.009532,                   0,           0.0084903,           0.0084903,           0.0084903
                 124,            0.022348,           0.0082287,                   0,             0.96021,             0.93819,             0.96012,             0.64767,             0.02196,           0.0095073,                   0,           0.0084779,           0.0084779,           0.0084779
                 125,            0.022248,           0.0081651,                   0,             0.97058,             0.92441,             0.96146,             0.64235,            0.022044,           0.0094091,                   0,           0.0084655,           0.0084655,           0.0084655
                 126,            0.023535,           0.0086964,                   0,             0.95772,             0.94168,             0.95266,             0.63337,             0.02269,           0.0095353,                   0,           0.0084531,           0.0084531,           0.0084531
                 127,             0.02238,           0.0084366,                   0,             0.96219,             0.93449,             0.95526,             0.65371,            0.022121,           0.0094294,                   0,           0.0084408,           0.0084408,           0.0084408
                 128,             0.02318,           0.0085907,                   0,             0.96645,             0.93521,             0.95399,              0.6469,            0.023197,           0.0097977,                   0,           0.0084284,           0.0084284,           0.0084284
                 129,            0.024054,           0.0081792,                   0,             0.95879,             0.93952,             0.95887,             0.64344,             0.02208,           0.0093727,                   0,            0.008416,            0.008416,            0.008416
                 130,            0.020339,           0.0078767,                   0,             0.95218,             0.94622,             0.96318,             0.65649,            0.021555,           0.0092477,                   0,           0.0084036,           0.0084036,           0.0084036
                 131,            0.021938,           0.0084492,                   0,             0.95873,             0.95322,             0.97044,             0.64854,            0.022013,           0.0093023,                   0,           0.0083913,           0.0083913,           0.0083913
                 132,             0.02205,           0.0080781,                   0,             0.97878,             0.93305,             0.97623,             0.65066,            0.021793,           0.0090016,                   0,           0.0083789,           0.0083789,           0.0083789
                 133,            0.021799,           0.0082346,                   0,             0.96067,              0.9495,             0.96281,             0.64099,            0.021807,           0.0089609,                   0,           0.0083665,           0.0083665,           0.0083665
                 134,            0.022436,           0.0083538,                   0,             0.96197,             0.94384,             0.96194,             0.64472,            0.021416,           0.0091091,                   0,           0.0083541,           0.0083541,           0.0083541
                 135,            0.020307,           0.0078912,                   0,              0.9605,             0.94384,             0.96261,              0.6425,            0.022058,           0.0095309,                   0,           0.0083418,           0.0083418,           0.0083418
                 136,            0.023341,            0.009059,                   0,             0.95629,             0.94505,              0.9632,             0.62432,            0.022234,           0.0093334,                   0,           0.0083294,           0.0083294,           0.0083294
                 137,            0.022095,           0.0083872,                   0,             0.96451,             0.93916,             0.95981,             0.63962,            0.021557,           0.0094589,                   0,            0.008317,            0.008317,            0.008317
                 138,            0.024245,           0.0083619,                   0,             0.97502,             0.92747,              0.9653,             0.65458,            0.021261,           0.0089245,                   0,           0.0083046,           0.0083046,           0.0083046
                 139,            0.020766,           0.0079308,                   0,             0.94878,             0.94384,             0.96022,             0.62856,            0.021694,           0.0091813,                   0,           0.0082922,           0.0082922,           0.0082922
                 140,            0.021363,           0.0082072,                   0,             0.95654,             0.95068,             0.96207,             0.64699,            0.021399,           0.0091544,                   0,           0.0082799,           0.0082799,           0.0082799
                 141,            0.022047,            0.008362,                   0,             0.95895,             0.95464,             0.96423,             0.65039,            0.021215,           0.0092962,                   0,           0.0082675,           0.0082675,           0.0082675
                 142,            0.021517,           0.0082279,                   0,             0.97326,             0.94348,             0.96603,             0.65386,            0.021248,           0.0094244,                   0,           0.0082551,           0.0082551,           0.0082551
                 143,            0.020542,           0.0081215,                   0,              0.9585,             0.94784,             0.96359,             0.61688,             0.02414,            0.010036,                   0,           0.0082428,           0.0082428,           0.0082428
                 144,            0.021267,           0.0082391,                   0,              0.9615,             0.95248,             0.97089,              0.6529,            0.021322,           0.0092286,                   0,           0.0082304,           0.0082304,           0.0082304
                 145,            0.022704,           0.0082466,                   0,             0.96077,             0.93521,             0.96244,             0.63218,            0.022163,           0.0096286,                   0,            0.008218,            0.008218,            0.008218
                 146,            0.020828,           0.0080166,                   0,             0.97517,             0.93317,             0.96971,             0.64184,              0.0216,           0.0093926,                   0,           0.0082056,           0.0082056,           0.0082056
                 147,            0.020501,           0.0083485,                   0,             0.95835,             0.94433,             0.96738,             0.63715,            0.021357,           0.0093745,                   0,           0.0081932,           0.0081932,           0.0081932
                 148,            0.021722,           0.0078694,                   0,             0.97011,             0.93737,             0.96164,             0.63267,            0.021398,           0.0093841,                   0,           0.0081809,           0.0081809,           0.0081809
                 149,            0.019576,           0.0080021,                   0,             0.97278,             0.93521,             0.96076,             0.63028,            0.021695,           0.0096179,                   0,           0.0081685,           0.0081685,           0.0081685
